="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="693","Whitehurst, Branden",="200",="45855443",="200 IM LCM",="20",="2:06.55",="2:06.55",="2020 Olympic Trials",="2010 Austin Grand",="3/4/2010",="University of Texas",="ST",="Yes",="870",="75"
="693","Wynalda, Mike",="200",="108060605",="200 IM LCM",="24",="2:06.55",="2:06.55",="2019 Winter US Open (LCM)",="2016 Time Trials APS - Indy",="6/4/2016",="Club Wolverine",="MI",="",="870",="75"
="693","Xella, Alessandro",="200",="129397184",="200 IM LCM",="18",="2:06.55",="2:06.55",="2019 Winter US Open (LCM)",="Campionato Italiano di Categoria",="8/2/2017",="Unattached",="FG",="Yes",="870",="75"
="699","Durmer, Jeffrey",="200",="143755755",="200 IM LCM",="20",="2:06.56",="2:06.56",="2019 Winter US Open (LCM)",="2019 Time Trials - National Ch",="8/4/2019",="Dynamo Swim Club",="GA",="",="870",="75"
="700","Frutiger, John",="200",="57742639",="200 IM LCM",="21",="2:06.57",="2:06.57",="2020 Olympic Trials",="2011 IA Speedo Champions Series - CZ Section 1",="7/21/2011",="NASA Wildcat Aquatics",="IL",="",="870",="75"
="700","Querciagrossa, Jake",="200",="72938782",="200 IM LCM",="21",="2:06.57",="2:06.57",="2019 Winter US Open (LCM)",="2013 Pro Series - Orlando ",="2/14/2013",="Unattached",="WV",="",="870",="75"
="700","Tooley, Alex",="200",="99488195",="200 IM LCM",="21",="2:06.57",="2:06.57",="2019 Winter US Open (LCM)",="2015 NT American LC Final",="7/30/2015",="Loveland Swim Club",="CO",="",="870",="75"
="703","Chin, Garrett",="200",="98937729",="200 IM LCM",="19",="2:06.58",="2:06.58",="2019 Winter US Open (LCM)",="2015 CA Summer CA-NV Sectional",="7/19/2015",="Swim Pasadena",="CA",="",="870",="75"
="704","Furnary, Tristan",="200",="110533638",="200 IM LCM",="18",="2:06.60",="2:06.60",="2019 Winter US Open (LCM)",="2016 Summer Junior Nats",="8/12/2016",="Multnomah Athletic Club",="OR",="",="869",="75"
="704","Hauser, John",="200",="57574328",="200 IM LCM",="19",="2:06.60",="2:06.60",="Summer Nationals (LCM)",="2011 PV LC Senior Champs",="7/14/2011",="Maryland Terrapins Swim Team",="PV",="",="869",="75"
="706","Gabhart, Paul",="200",="132844284",="200 IM LCM",="18",="2:06.62",="2:06.62",="2019 Winter US Open (LCM)",="2018 Summer Junior Nats",="8/4/2018",="Indiana  Swim Team",="IN",="",="869",="75"
="706","Olson, Pat",="200",="77853068",="200 IM LCM",="20",="2:06.62",="2:06.62",="2019 Winter US Open (LCM)",="2013 U.S. Open ",="7/30/2013",="Jersey Wahoos",="MA",="",="869",="75"
="706","Sali, Dylan",="200",="77848156",="200 IM LCM",="18",="2:06.62",="2:06.62",="2019 Winter US Open (LCM)",="2013 YMCA National Long Course",="7/29/2013",="Somerset Valley YM",="NJ",="",="869",="75"
="709","Barr, Luke",="200",="143863538",="200 IM LCM",="16",="2:06.63",="2:06.63",="2019 Winter US Open (LCM)",="2019 Summer Junior Nats",="8/10/2019",="Sarpy County Swim Club",="MW",="",="928",="75"
="709","Freeman, Trey",="200",="121419005",="200 IM LCM",="17",="2:06.63",="2:06.63",="2019 Winter US Open (LCM)",="2017 SE Southeastern LC Champi",="7/23/2017",="Baylor Swim Club",="SE",="",="880",="75"
="709","Schweitzer, Paul-marc",="200",="57928058",="200 IM LCM",="19",="2:06.63",="2:06.63",="Summer Nationals (LCM)",="2011 GU TWST Speedo Champs",="7/26/2011",="Aggie Swim Club",="GU",="Yes",="869",="75"
="712","Browning, Allen",="200",="65100342",="200 IM LCM",="18",="2:06.64",="2:06.64",="2019 Winter US Open (LCM)",="2012 FL FSU Spring Invite",="5/10/2012",="Auburn University Swim Team",="SE",="",="868",="75"
="712","Forstenhaeusler, Maximilian",="200",="121152847",="200 IM LCM",="20",="2:06.64",="2:06.64",="2019 Winter US Open (LCM)",="German National Championships 2017",="6/16/2017",="Unattached",="PV",="Yes",="868",="75"
="712","Gridley, Ryan",="200",="110535540",="200 IM LCM",="16",="2:06.64",="2:06.64",="2019 Winter US Open (LCM)",="2016  Junior TT",="8/8/2016",="New Trier Swim Club",="IL",="",="928",="75"
="715","Daigler, Hannon",="200",="88379979",="200 IM LCM",="21",="2:06.65",="2:06.65",="2019 Winter US Open (LCM)",="2014 CC CA/NV Speedo Championship Series",="7/23/2014",="Team Rebel Aquatics",="CA",="",="868",="75"
="716","Day, Brennan",="200",="132677563",="200 IM LCM",="20",="2:06.66",="2:06.66",="2019 Winter US Open (LCM)",="2018 GA Senior State Champ",="7/29/2018",="Unattached",="GA",="",="868",="75"
="716","Hernandez, Gabriel",="200",="108227443",="200 IM LCM",="23",="2:06.66",="2:06.66",="2019 Winter US Open (LCM)",="2016 CA SPEEDO GRAND CHALLENGE",="5/27/2016",="Golden West Swim Club",="CA",="Yes",="868",="75"
="718","Osina, Marek",="200",="135483560",="200 IM LCM",="20",="2:06.67",="2:06.67",="2019 Winter US Open (LCM)",="2018 Winter Nationals",="11/29/2018",="East Carolina  University",="NC",="Yes",="868",="75"
="718","Peterson, Ryan",="200",="143863845",="200 IM LCM",="18",="2:06.67",="2:06.67",="2019 Winter US Open (LCM)",="2019 Summer Junior Nats",="8/10/2019",="Univ of Denver Hilltoppers",="CO",="",="868",="75"
="718","Wadsworth, Jack",="200",="143863939",="200 IM LCM",="17",="2:06.67",="2:06.67",="2019 Winter US Open (LCM)",="2019 Summer Junior Nats",="8/10/2019",="Upper Valley Aquatic Club",="NE",="",="879",="75"
="718","Young, Joe",="200",="88556464",="200 IM LCM",="17",="2:06.67",="2:06.67",="2019 Winter US Open (LCM)",="2014 IN NCSA Summer Swimming Cham",="8/5/2014",="Southeastern Swim Club",="IN",="",="879",="75"
="722","Ripol, Dain",="200",="143868407",="200 IM LCM",="18",="2:06.68",="2:06.68",="2019 Winter US Open (LCM)",="2019 NCSA Summer Champs",="8/10/2019","NOVA of Virginia Aquatics, Inc",="VA",="",="868",="75"
="723","Boone, Garrett",="200",="142056567",="200 IM LCM",="16",="2:06.69",="2:06.69",="2019 Winter US Open (LCM)",="2019 NC SwimMAC Charlotte Ultr",="6/16/2019",="Aquatic Team Of Mecklenburg",="NC",="",="927",="75"
="723","Koon, Nolan",="200",="49216215",="200 IM LCM",="20",="2:06.69",="2:06.69",="Summer Nationals (LCM)",="2010 Summer Nationals",="8/3/2010",="California Aquatics",="PC",="",="867",="75"
="723","Offutt, Bryan",="200",="49216796",="200 IM LCM",="18",="2:06.69",="2:06.69",="Summer Nationals (LCM)",="2010 Summer Nationals",="8/3/2010",="North Baltimore Aquatic Club",="MD",="",="867",="75"
="723","Schultz, Aaron",="200",="108312581",="200 IM LCM",="18",="2:06.69",="2:06.69",="2019 Winter US Open (LCM)",="2016 SE June Invite",="6/5/2016","NOVA of Virginia Aquatics, Inc",="VA",="",="867",="75"
="727","Adams, Matthew",="200",="98769071",="200 IM LCM",="19",="2:06.70",="2:06.70",="2019 Winter US Open (LCM)",="2015 GA LC Speedo Sectionals",="7/9/2015",="University Of Alabama",="SE",="",="867",="75"
="727","Carroll, Hassler",="200",="121208873",="200 IM LCM",="19",="2:06.70",="2:06.70",="2019 Winter US Open (LCM)",="2017 VA LC SR Championships",="7/23/2017",="H2okie Aquatics",="VA",="",="867",="75"
="727","Miller, Lukas",="200",="143392581",="200 IM LCM",="17",="2:06.70",="2:06.70",="2019 Winter US Open (LCM)",="2019 Sectionals - Gresham",="7/21/2019",="Elevation Athletics",="CO",="",="879",="75"
="727","Scheinfeld, Charlie",="200",="142435429",="200 IM LCM",="19",="2:06.70",="2:06.70",="2019 Winter US Open (LCM)",="2019 GU TAMU LC TSC",="6/22/2019",="Longhorn Aquatics",="ST",="",="867",="75"
="731","Giacoppo, Gabriel",="200",="143772506",="200 IM LCM",="18",="2:06.72",="2:06.72",="2019 Winter US Open (LCM)",="2019 Futures - Mt Hood",="8/4/2019",="North Bay Aquatics",="PC",="",="867",="75"
="731","Nelson, Ryan",="200",="88515598",="200 IM LCM",="20",="2:06.72",="2:06.72",="2019 Winter US Open (LCM)",="2014 Summer Nationals Time Trials",="8/6/2014",="Golden West Swim Club",="CA",="",="867",="75"
="731","Saunders, Brett",="200",="143727209",="200 IM LCM",="21",="2:06.72",="2:06.72",="2019 Winter US Open (LCM)",="2019 Sectionals - Gainesville",="7/13/2019",="Tampa Elite Aquatics",="FL",="",="867",="75"
="731","Saunderson, Jack",="200",="121687652",="200 IM LCM",="20",="2:06.72",="2:06.72",="2019 Winter US Open (LCM)",="2017 NI - LC Senior Zone Championship",="8/3/2017",="Towson University Swimming",="MD",="",="867",="75"
="735","Hulme, Michael",="200",="49215996",="200 IM LCM",="21",="2:06.74",="2:06.74",="Summer Nationals (LCM)",="2010 Summer Nationals",="8/3/2010",="Ohio State University",="OH",="",="866",="75"
="735","Kalms, Adam",="200",="77852770",="200 IM LCM",="20",="2:06.74",="2:06.74",="2019 Winter US Open (LCM)",="2013 U.S. Open ",="7/30/2013",="Wyoming Aquatics",="WY",="Yes",="866",="75"
="735","Velazquez, Michael",="200",="88381372",="200 IM LCM",="17",="2:06.74",="2:06.74",="2019 Winter US Open (LCM)",="2014 CC CA/NV Speedo Championship Series",="7/23/2014",="Boulder City Henderson Swim Team",="CA",="",="878",="75"
="738","Edwards, Justin",="200",="99544692",="200 IM LCM",="19",="2:06.75",="2:06.75",="2019 Winter US Open (LCM)",="2015 U.S. Nats Time Trials",="8/10/2015","NOVA of Virginia Aquatics, Inc",="VA",="",="866",="75"
="738","Hanani, Tal",="200",="96529032",="200 IM LCM",="22",="2:06.75",="2:06.75",="2019 Winter US Open (LCM)",="2015 IN BA Early Bird Senior I",="5/8/2015",="Spartan Swim Club",="MI",="Yes",="866",="75"
