="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="1","Phelps, Michael",="200",="99509863",="200 FL LCM",="30",="1:52.94",="1:52.94",="2020 Olympic Trials",="2015 Summer Nationals",="8/7/2015",="North Baltimore Aquatic Club",="MD",="",="1065",="73"
="2","Urlando, Luca",="200",="141910535",="200 FL LCM",="17",="1:53.84",="1:53.84",="2020 Olympic Trials",="2019 Pro Series - Clovis",="6/14/2019",="DART Swimming",="SN",="",="1055",="73"
="3","Conger, Jack",="200",="120205925",="200 FL LCM",="22",="1:54.47",="1:54.47",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Nation's Capital Swim Club",="PV",="",="1034",="73"
="4","Clark, Pace",="200",="120205920",="200 FL LCM",="23",="1:54.58",="1:54.58",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Athens Bulldog Swim Club",="GA",="",="1032",="73"
="5","Wright, Justin",="200",="132600376",="200 FL LCM",="22",="1:54.63",="1:54.63",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Tucson Ford Dealers Aquatics",="AZ",="",="1031",="73"
="6","Wu, Peng",="200",="57940321",="200 FL LCM",="24",="1:54.67",="1:54.67",="2020 Olympic Trials",="2011 World Champs",="7/24/2011",="Unattached",="MI",="Yes",="1030",="73"
="7","Kalisz, Chase",="200",="120205988",="200 FL LCM",="23",="1:54.79",="1:54.79",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="North Baltimore Aquatic Club",="MD",="",="1028",="73"
="8","Burdisso, Federico",="200",="150888925",="200 FL LCM",="18",="1:54.83",="1:54.83",="2020 Olympic Trials",="2020 Sette Colli Trophy",="8/11/2020",="Northwestern University ST",="IL",="Yes",="1027",="73"
="9","Clary, Tyler",="200",="67543841",="200 FL LCM",="23",="1:54.93",="1:54.93",="2017 US Open",="2012 Olympic Games",="7/28/2012",="FAST Swim Team",="CA",="",="1025",="73"
="10","Harting, Zach",="200",="132972696",="200 FL LCM",="20",="1:55.05",="1:55.05",="2019 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/10/2018",="Unattached",="KY",="",="1023",="73"
="11","Shields, Tom",="200",="88506749",="200 FL LCM",="23",="1:55.09",="1:55.09",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="California Aquatics",="PC",="",="1022",="73"
="12","Chen, Yin",="200",="51641537",="200 FL LCM",="24",="1:55.29",="1:55.29",="2020 Olympic Trials",="2010 Asain Games",="11/13/2010",="Unattached",="NM",="Yes",="1018",="73"
="13","Bentz, Gunnar",="200",="120205901",="200 FL LCM",="21",="1:55.51",="1:55.51",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Athens Bulldog Swim Club",="GA",="",="1014",="73"
="14","Luchsinger, Tom",="200",="76478160",="200 FL LCM",="22",="1:55.57",="1:55.57",="2017 US Open",="2013 Summer Nationals",="6/25/2013",="Unattached",="MR",="",="1012",="73"
="15","Rousseau, Sebastien",="200",="77808172",="200 FL LCM",="22",="1:55.64",="1:55.64",="2017 US Open",="2013 U.S. Open ",="7/30/2013",="Gator Swim Club",="FL",="Yes",="1011",="73"
="16","Schooling, Joe",="200",="97257489",="200 FL LCM",="19",="1:55.73",="1:55.73",="2020 Olympic Trials",="South East Asian Games",="6/5/2015",="University of Texas",="ST",="Yes",="1009",="73"
="17","Bollier, Bobby",="200",="66511365",="200 FL LCM",="22",="1:55.79",="1:55.79",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Stanford Swimming",="PC",="",="1008",="73"
="18","Switkowski, Jan",="200",="149098516",="200 FL LCM",="23",="1:55.84",="1:55.84",="2019 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="FL",="Yes",="1007",="73"
="19","Levant, Jack",="200",="132599214",="200 FL LCM",="18",="1:55.89",="1:55.89",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="North Texas Nadadores",="NT",="",="1006",="73"
="20","Seliskar, Andrew",="200",="88629693",="200 FL LCM",="17",="1:55.92",="1:55.92",="2020 Olympic Trials",="2014 Jr Pan Pacific Championships",="8/27/2014",="Nation's Capital Swim Club",="PV",="",="1013",="73"
="21","Smachlo, Miles",="200",="143707258",="200 FL LCM",="21",="1:55.94",="1:55.94",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Univ. Of Michigan Swim Team",="MI",="",="1005",="73"
="22","Albiero, Nicolas",="200",="143707058",="200 FL LCM",="20",="1:56.05",="1:56.05",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="University of Louisville",="KY",="",="1003",="73"
="23","Julian, Trenton",="200",="143707169",="200 FL LCM",="20",="1:56.09",="1:56.09",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Rose Bowl Aquatics",="CA",="",="1002",="73"
="24","Tarwater, Davis",="200",="66514252",="200 FL LCM",="28",="1:56.10",="1:56.10",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="SwimMAC Carolina",="NC",="",="1002",="73"
="25","Cieslak, Marcin",="200",="57938434",="200 FL LCM",="19",="1:56.13",="1:56.13",="2020 Olympic Trials",="2011 World Champs",="7/24/2011",="Unattached",="FL",="Yes",="1001",="73"
="26","Ivanov, Antani",="200",="149089151",="200 FL LCM",="20",="1:56.25",="1:56.25",="2020 Olympic Trials",="2019 World Champs",="7/23/2019",="Unattached",="VA",="Yes",="999",="73"
="27","Pomajevich, Sam",="200",="132599671",="200 FL LCM",="19",="1:56.28",="1:56.28",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Nation's Capital Swim Club",="PV",="",="998",="73"
="28","Dressel, Caeleb",="200",="141227767",="200 FL LCM",="22",="1:56.29",="1:56.29",="2020 Olympic Trials",="2019 GA Atlanta Classic Swim Meet",="5/18/2019",="Gator Swim Club",="FL",="",="998",="73"
="29","Sano, Hidemasa",="200",="47477698",="200 FL LCM",="25",="1:56.40",="1:56.40",="2020 Olympic Trials",="Top Times (personal best)",="3/1/2010",="Trojan Swim Club",="CA",="Yes",="996",="73"
="30","Thomas, Mike",="200",="132600169",="200 FL LCM",="20",="1:56.41",="1:56.41",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="California Aquatics",="PC",="",="996",="73"
="31","Colley, Ben",="200",="88506610",="200 FL LCM",="20",="1:56.54",="1:56.54",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="North Carolina Aquatic Club",="NC",="",="993",="73"
="32","Gomez, Jonathan",="200",="149096809",="200 FL LCM",="21",="1:56.60",="1:56.60",="2019 Summer Nationals (LCM)",="2017 World Champs",="7/25/2017",="Unattached",="NJ",="Yes",="992",="73"
="33","Quah, Zheng",="200",="149075415",="200 FL LCM",="23",="1:56.61",="1:56.61",="2020 Olympic Trials",="2019 Southeast Asian Games",="12/4/2019",="California Aquatics",="PC",="Yes",="992",="73"
="34","Whitaker, Kyle",="200",="88506800",="200 FL LCM",="22",="1:56.67",="1:56.67",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Club Wolverine",="MI",="",="991",="73"
="35","Madwed, Dan",="200",="58252117",="200 FL LCM",="22",="1:56.71",="1:56.71",="2020 Olympic Trials",="2011 Summer Nationals",="8/2/2011",="Club Wolverine",="MI",="",="990",="73"
="36","Saunderson, Jack",="200",="132599862",="200 FL LCM",="21",="1:56.74",="1:56.74",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Towson University Swimming",="MD",="",="989",="73"
="37","Cseh, Laszlo",="200",="86190240",="200 FL LCM",="28",="1:56.86",="1:56.86",="2017 US Open",="Budapest Open Qualifying Championship",="4/17/2014",="Unattached",="NC",="Yes",="987",="73"
="38","Darragh, Mack",="200",="121844453",="200 FL LCM",="23",="1:56.87",="1:56.87",="2019 Summer Nationals (LCM)",="2017 Canadian Swimming Championships",="8/7/2017",="Unattached",="MV",="Yes",="987",="73"
="39","Mathias, Van",="200",="133051564",="200 FL LCM",="17",="1:56.89",="1:56.89",="2019 Summer Nationals (LCM)",="2018 Jr Pan Pacific Champs",="8/23/2018",="Multnomah Athletic Club",="OR",="",="994",="73"
="40","Chetrat, Zack",="200",="98741379",="200 FL LCM",="24",="1:56.90",="1:56.90",="2020 Olympic Trials",="2015 Pan American Games",="7/14/2015",="Unattached",="FG",="Yes",="986",="73"
="41","Bosch, Dylan",="200",="85320022",="200 FL LCM",="20",="1:56.92",="1:56.92",="2017 US Open",="Sa National Aquatic Championships",="4/7/2014",="Univ. Of Michigan Swim Team",="MI",="Yes",="986",="73"
="42","Koustik, Andrew",="200",="132599110",="200 FL LCM",="18",="1:56.95",="1:56.95",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Irvine Novaquatics",="CA",="",="985",="73"
="43","Lavado, Marcos",="200",="118978500",="200 FL LCM",="25",="1:56.98",="1:56.98",="2019 Summer Nationals (LCM)",="26th Annual Aquatic Centre Int",="5/19/2017",="Azura Florida Aquatics",="FG",="Yes",="985",="73"
="44","Fail, Brooks",="200",="143707117",="200 FL LCM",="20",="1:57.00",="1:57.00",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="984",="73"
="45","Lanza, Vini",="200",="140552263",="200 FL LCM",="22",="1:57.04",="1:57.04",="2020 Olympic Trials",="2019 British Champs",="4/16/2019",="Indiana Swim Club",="IN",="Yes",="983",="73"
="45","Litherland, Mick",="200",="120181148",="200 FL LCM",="21",="1:57.04",="1:57.04",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Dynamo Swim Club",="GA",="",="983",="73"
="47","Dylla, Mark",="200",="49215422",="200 FL LCM",="21",="1:57.08",="1:57.08",="2020 Olympic Trials",="2010 Summer Nationals",="8/3/2010",="Athens Bulldog Swim Club",="GA",="",="983",="73"
="48","Brown, Zach",="200",="143054891",="200 FL LCM",="19",="1:57.14",="1:57.14",="2020 Olympic Trials",="2019 Sectionals - Greensboro",="7/11/2019",="Marlins of Raleigh",="NC",="",="981",="73"
="49","Smith, Clark",="200",="96683385",="200 FL LCM",="20",="1:57.15",="1:57.15",="2020 Olympic Trials",="2015 ST TXLA 11&Over End of Sc",="5/16/2015",="Unattached",="ST",="",="981",="73"
="50","Pereira, Thiago",="200",="49316348",="200 FL LCM",="24",="1:57.27",="1:57.27",="2020 Olympic Trials",="Top Times (personal best)",="3/1/2010",="Trojan Swim Club",="CA",="Yes",="979",="73"
="51","Gambardella, Corey",="200",="143707140",="200 FL LCM",="20",="1:57.32",="1:57.32",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Indiana University",="IN",="",="978",="73"
="52","Minuth, Fynn",="200",="120962027",="200 FL LCM",="19",="1:57.34",="1:57.34",="2019 Summer Nationals (LCM)",="German National Championships 2017",="6/16/2017",="Unattached",="SC",="Yes",="977",="73"
="53","Kunert, Alex",="200",="139597347",="200 FL LCM",="23",="1:57.36",="1:57.36",="2020 Olympic Trials",="2019 Pro Series - Des Moines",="3/7/2019",="Unattached",="NC",="Yes",="977",="73"
="54","Fenlon, Matthew",="200",="143707119",="200 FL LCM",="16",="1:57.39",="1:57.39",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019","Badger Swim Club,Inc.",="MR",="",="1013",="73"
="55","Higgins, Kyle",="200",="109077095",="200 FL LCM",="21",="1:57.41",="1:57.41",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Kentucky Aquatics",="KY",="",="976",="73"
="56","Dahlgren, Jack",="200",="143707102",="200 FL LCM",="19",="1:57.51",="1:57.51",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="U. of Missouri",="MV",="",="974",="73"
="56","Hodgson, Dakota",="200",="99509485",="200 FL LCM",="23",="1:57.51",="1:57.51",="2020 Olympic Trials",="2015 Summer Nationals",="8/7/2015",="Nashville Aquatic Club",="SE",="",="974",="73"
="58","Meyer, Brendan",="200",="120206023",="200 FL LCM",="19",="1:57.54",="1:57.54",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Tucson Ford Dealers Aquatics",="AZ",="",="974",="73"
="59","Klueh, Michael",="200",="109076933",="200 FL LCM",="29",="1:57.59",="1:57.59",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Club Wolverine",="MI",="",="973",="73"
="60","Hinshaw, Adam",="200",="109076915",="200 FL LCM",="22",="1:57.60",="1:57.60",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="California Aquatics",="PC",="",="972",="73"
="61","Kremer, Tom",="200",="77808119",="200 FL LCM",="18",="1:57.73",="1:57.73",="2017 US Open",="2013 U.S. Open ",="7/30/2013",="Peak Swimming",="PC",="Yes",="970",="73"
="62","McCurdy, Christian",="200",="109106052",="200 FL LCM",="21",="1:57.76",="1:57.76",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="NC State University",="NC",="",="969",="73"
="63","Morris, Hugo",="200",="107041859",="200 FL LCM",="21",="1:57.77",="1:57.77",="2020 Olympic Trials",="2016 Australian Champs",="4/9/2016",="War Eagle Swimming",="SE",="Yes",="969",="73"
="64","Lynch, Justin",="200",="77896922",="200 FL LCM",="16",="1:57.80",="1:57.80",="2017 US Open",="2013 Summer Junior Nats ",="8/5/2013",="Terrapins Swim Team",="PC",="",="1005",="73"
="64","Martens, John",="200",="88500091",="200 FL LCM",="20",="1:57.80",="1:57.80",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Longhorn Aquatics",="ST",="",="968",="73"
="66","Glenn, Thomas",="200",="77808092",="200 FL LCM",="21",="1:57.81",="1:57.81",="2017 US Open",="2013 U.S. Open ",="7/30/2013",="North Baltimore Aquatic Club",="MD",="",="968",="73"
="67","Ferraro, Christian",="200",="130343810",="200 FL LCM",="20",="1:57.91",="1:57.91",="2019 Summer Nationals (LCM)",="Campionato Italiano Assoluto UnipolSai 2018",="4/10/2018",="Unattached",="GA",="Yes",="966",="73"
="68","Dillmann, Alex",="200",="143705631",="200 FL LCM",="21",="1:57.99",="1:57.99",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Ohio State University",="OH",="",="965",="73"
="68","Litherland, Jay",="200",="141078353",="200 FL LCM",="23",="1:57.99",="1:57.99",="2020 Olympic Trials",="2019 Pro Series - Bloomington",="5/17/2019",="Dynamo Swim Club",="GA",="",="965",="73"
="70","Flach, Michael",="200",="66512045",="200 FL LCM",="21",="1:58.04",="1:58.04",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Carolina Aquatics",="SC",="",="964",="73"
="71","Mellouli, Ous",="200",="55257006",="200 FL LCM",="27",="1:58.12",="1:58.12",="2020 Olympic Trials",="2011 Pro Series - Ann Arbor",="4/8/2011",="Trojan Swim Club",="CA",="Yes",="962",="73"
="72","Patrick, Todd",="200",="49216849",="200 FL LCM",="25",="1:58.13",="1:58.13",="2020 Olympic Trials",="2010 Summer Nationals",="8/3/2010",="North Baltimore Aquatic Club",="MD",="",="962",="73"
="73","Coci, Alexandru",="200",="88626050",="200 FL LCM",="24",="1:58.15",="1:58.15",="2020 Olympic Trials",="2014 European Championships",="8/18/2014",="Unattached",="AZ",="Yes",="962",="73"
="74","Vazaios, Andreas",="200",="131531453",="200 FL LCM",="24",="1:58.16",="1:58.16",="2019 Summer Nationals (LCM)",="XVIII Mediterranean Games",="6/25/2018",="Unattached",="NC",="Yes",="961",="73"
="75","Homans, Harry",="200",="143705697",="200 FL LCM",="19",="1:58.18",="1:58.18",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Bluefish Swim Club",="NE",="",="961",="73"
="76","Szaranek, Mark",="200",="107020710",="200 FL LCM",="20",="1:58.20",="1:58.20",="2020 Olympic Trials",="British Championships 2016",="4/13/2016",="Unattached",="FL",="Yes",="961",="73"
="77","Mosko, David",="200",="49216656",="200 FL LCM",="21",="1:58.21",="1:58.21",="2020 Olympic Trials",="2010 Summer Nationals",="8/3/2010",="Cincinnati Marlins",="OH",="",="960",="73"
="78","Okubo, Corey",="200",="77896952",="200 FL LCM",="17",="1:58.28",="1:58.28",="2017 US Open",="2013 Summer Junior Nats ",="8/5/2013",="Aquazot Swim Club",="CA",="",="967",="73"
="79","Meyer, Michael",="200",="88610645",="200 FL LCM",="21",="1:58.33",="1:58.33",="2020 Olympic Trials",="2014 Pan Pacific Champs",="8/21/2014",="Tucson Ford Dealers Aquatics",="AZ",="Yes",="958",="73"
="80","Sancov, Alexei",="200",="146291854",="200 FL LCM",="20",="1:58.38",="1:58.38",="2020 Olympic Trials",="Art Adamson Invitational",="11/23/2019",="Unattached",="PC",="Yes",="957",="73"
="81","Oliveira, Pedro",="200",="67544214",="200 FL LCM",="24",="1:58.45",="1:58.45",="2017 US Open",="2012 Olympic Games",="7/28/2012",="Cardinal Aquatics",="KY",="Yes",="956",="73"
="82","Burns, Brendan",="200",="143707080",="200 FL LCM",="18",="1:58.46",="1:58.46",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Upper Main Line YMCA",="MA",="",="956",="73"
="83","Foster, Carson",="200",="121756551",="200 FL LCM",="15",="1:58.47",="1:58.47",="2019 Summer Nationals (LCM)",="2017 Summer Junior Nats",="8/8/2017",="Mason Manta Rays",="OH",="",="1035",="73"
="84","Hsu, Mark",="200",="48262655",="200 FL LCM",="22",="1:58.52",="1:58.52",="2020 Olympic Trials",="2010 Coupe du Quebec",="7/1/2010",="Unattached",="MI",="Yes",="954",="73"
="85","Rooney, Maxime",="200",="121659767",="200 FL LCM",="19",="1:58.57",="1:58.57",="2019 Summer Nationals (LCM)",="2017 U.S. Open Time Trials",="8/3/2017",="Pleasanton Seahawks",="PC",="",="953",="73"
="86","Mussin, Adilbek",="200",="149089765",="200 FL LCM",="19",="1:58.58",="1:58.58",="2020 Olympic Trials",="2019 World Champs",="7/23/2019",="Unattached",="CA",="Yes",="953",="73"
="87","Dixon, David",="200",="132598365",="200 FL LCM",="19",="1:58.61",="1:58.61",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Club Mountaineer Aquatics",="WV",="",="953",="73"
="88","Schmuhl, Stephen",="200",="88506746",="200 FL LCM",="21",="1:58.64",="1:58.64",="2020 Olympic Trials",="2014 Summer Nationals",="8/6/2014",="Indiana University",="IN",="",="952",="73"
="89","Wang, Tommy",="200",="133004830",="200 FL LCM",="19",="1:58.78",="1:58.78",="2019 Summer Nationals (LCM)",="Hong Kong Open Swimming Championship",="8/11/2018",="Mesa Aquatics Club",="AZ",="Yes",="949",="73"
="90","Fiol, Mauricio",="200",="96228086",="200 FL LCM",="20",="1:58.81",="1:58.81",="2020 Olympic Trials",="National Interclub Championships",="12/17/2014",="Unattached",="FL",="Yes",="949",="73"
="90","Jurek, Mark",="200",="99313903",="200 FL LCM",="17",="1:58.81",="1:58.81",="2020 Olympic Trials",="2015 Summer Junior Nats",="7/30/2015",="Arizona Gold Swimming",="AZ",="",="957",="73"
="92","Tipton, Aj",="200",="49217551",="200 FL LCM",="20",="1:58.83",="1:58.83",="2020 Olympic Trials",="2010 Summer Nationals",="8/3/2010",="Tucson Ford Dealers Aquatics",="AZ",="",="948",="73"
="93","Hamilton, Will",="200",="66512336",="200 FL LCM",="20",="1:58.84",="1:58.84",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Great Lakes Aquatics",="MI",="",="948",="73"
="93","McHugh, Sam",="200",="99509721",="200 FL LCM",="19",="1:58.84",="1:58.84",="2020 Olympic Trials",="2015 Summer Nationals",="8/7/2015",="Tennessee Aquatics",="SE",="",="948",="73"
="95","Mahmoud, Akram",="200",="99858462",="200 FL LCM",="18",="1:58.87",="1:58.87",="2020 Olympic Trials",="2015 11th African Games ",="9/10/2015",="Unattached",="SC",="Yes",="948",="73"
="96","Torres, Andrew",="200",="88023374",="200 FL LCM",="19",="1:58.94",="1:58.94",="2019 Summer Nationals (LCM)",="2014 OR Speedo Western Section LC",="7/15/2014",="Jeffco Hurricanes a D/B/A North Jeffco Swim Team",="CO",="Yes",="946",="73"
="97","Gurevich, Etay",="200",="129670301",="200 FL LCM",="22",="1:58.95",="1:58.95",="2019 Summer Nationals (LCM)",="Israel Swimming Cup 2018",="4/27/2018",="Unattached",="KY",="Yes",="946",="73"
="98","Rose, Dare",="200",="132599800",="200 FL LCM",="15",="1:58.97",="1:58.97",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Scarlet Aquatics",="NJ",="",="1025",="73"
="99","Bartlett, Matt",="200",="58250188",="200 FL LCM",="24",="1:59.00",="1:59.00",="2020 Olympic Trials",="2011 Summer Nationals",="8/2/2011",="SwimAtlanta",="GA",="",="945",="73"
="99","Gutierrez, Long Yuan Miguel",="200",="108054746",="200 FL LCM",="21",="1:59.00",="1:59.00",="2020 Olympic Trials",="2016 Pro Series -  Santa Clara",="6/4/2016",="California Aquatics",="PC",="Yes",="945",="73"
="101","Van Duijn, Nico",="200",="88627560",="200 FL LCM",="23",="1:59.04",="1:59.04",="2020 Olympic Trials",="2014 European Championships",="8/18/2014",="Unattached",="GA",="Yes",="944",="73"
="102","Gercsak, Balazs",="200",="49289211",="200 FL LCM",="23",="1:59.06",="1:59.06",="2020 Olympic Trials",="2010 European Champs",="8/9/2010",="Gator Swim Club",="FL",="Yes",="944",="73"
="103","Prenot, Josh",="200",="114646724",="200 FL LCM",="23",="1:59.08",="1:59.08",="2019 Summer Nationals (LCM)",="2017 Pro Series - Austin ",="1/14/2017",="California Aquatics",="PC",="",="943",="73"
="104","Mathews, Reed",="200",="109076963",="200 FL LCM",="21",="1:59.10",="1:59.10",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="University of Denver Hilltoppers",="CO",="",="943",="73"
="105","Bretscher, James",="200",="132598034",="200 FL LCM",="22",="1:59.12",="1:59.12",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Wolfpack Elite",="NC",="",="943",="73"
="105","Manoff, Blake",="200",="143705756",="200 FL LCM",="18",="1:59.12",="1:59.12",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Unattached",="VA",="",="943",="73"
="107","Ruvalcaba Cruz, Hector",="200",="132867794",="200 FL LCM",="21",="1:59.13",="1:59.13",="2019 Summer Nationals (LCM)",="Juegos Deportivos Centroamericanos Y Del Caribe",="7/25/2018",="Unattached",="ST",="Yes",="942",="73"
="108","Shoults, Grant",="200",="97981489",="200 FL LCM",="18",="1:59.15",="1:59.15",="2020 Olympic Trials",="2015 CA TYR MVN Fran Crippen M",="6/26/2015",="Mission Viejo Nadadores",="CA",="",="942",="73"
="108","Stubblefield, Seth",="200",="49286012",="200 FL LCM",="17",="1:59.15",="1:59.15",="2020 Olympic Trials",="2010 Summer Junior Nats",="8/9/2010","City of Plano Swimmers, Inc",="NT",="",="950",="73"
="110","Abruzzo, Andrew",="200",="132597769",="200 FL LCM",="18",="1:59.16",="1:59.16",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Plymouth Whitemarsh Aquatics",="MA",="",="942",="73"
="111","Bowers, Noah",="200",="143743837",="200 FL LCM",="18",="1:59.18",="1:59.18",="2020 Olympic Trials",="2019 FL TYR ISCA Summer Senior Ch",="8/3/2019",="Virginia Gators",="VA",="",="941",="73"
="112","Khosla, Raunak",="200",="143707172",="200 FL LCM",="19",="1:59.22",="1:59.22",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Dynamo Swim Club",="GA",="",="941",="73"
="113","Martinez, Angel",="200",="143838274",="200 FL LCM",="22",="1:59.23",="1:59.23",="2020 Olympic Trials",="2019 Pan Am Games",="8/6/2019",="Aggie Swim Club",="GU",="Yes",="941",="73"
="114","Arampatzis, Anestis",="200",="54487216",="200 FL LCM",="20",="1:59.24",="1:59.24",="2020 Olympic Trials",="2011 Pro Series - Indianapolis ",="3/3/2011",="University Of Alabama",="SE",="Yes",="940",="73"
="115","Laur, Mason",="200",="143856738",="200 FL LCM",="16",="1:59.25",="1:59.25",="2020 Olympic Trials",="2019 Summer Junior Nats",="8/6/2019",="T2 Aquatics",="FL",="",="977",="73"
="116","Caskey, Neil",="200",="66511577",="200 FL LCM",="23",="1:59.27",="1:59.27",="2017 US Open",="2012 Olympic Trials",="6/25/2012",="Cypress Fairbanks Swim Club",="GU",="",="940",="73"
="117","Castro, Fred",="200",="66154980",="200 FL LCM",="22",="1:59.30",="1:59.30",="2020 Olympic Trials",="7th Open Tournament",="12/15/2011",="Unattached",="FG",="Yes",="939",="73"
="117","Clark, Drew",="200",="121846970",="200 FL LCM",="19",="1:59.30",="1:59.30",="2019 Summer Nationals (LCM)",="2017 Energy for Swim - Rome",="8/8/2017",="Unattached",="FL",="",="939",="73"
="119","Smith, Zach",="200",="143705841",="200 FL LCM",="19",="1:59.32",="1:59.32",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Irish Aquatics",="IN",="",="939",="73"
="119","Vipavetz, Ryan",="200",="143705879",="200 FL LCM",="18",="1:59.32",="1:59.32",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Rockville Montgomery Swim Club",="PV",="",="939",="73"
="121","Crane, Cole",="200",="132598246",="200 FL LCM",="17",="1:59.39",="1:59.39",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Episcopal AmberJax",="FL",="",="945",="73"
="121","Glass, Will",="200",="109076899",="200 FL LCM",="21",="1:59.39",="1:59.39",="2019 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="City of Mobile Swim Association",="SE",="",="937",="73"
="123","Miranda, Max",="200",="99313944",="200 FL LCM",="15",="1:59.40",="1:59.40",="2020 Olympic Trials",="2015 Summer Junior Nats",="7/30/2015",="Bluefish Swim Club",="NE",="",="1017",="73"
="124","Foster, Jake",="200",="143707126",="200 FL LCM",="18",="1:59.43",="1:59.43",="2020 Olympic Trials",="2019 Summer Nationals",="7/31/2019",="Mason Manta Rays",="OH",="",="937",="73"
="124","Margalis, Robert",="200",="56819023",="200 FL LCM",="29",="1:59.43",="1:59.43",="2020 Olympic Trials",="2011 CA TYR Fran Crippen Mem SMOC",="6/23/2011",="FAST Swim Team",="CA",="",="937",="73"
="126","Conway, Matt",="200",="98769741",="200 FL LCM",="20",="1:59.45",="1:59.45",="2020 Olympic Trials",="2015 GA LC Speedo Sectionals",="7/9/2015",="North Carolina Aquatic Club",="NC",="",="936",="73"
="127","Liang, Alex",="200",="120206004",="200 FL LCM",="17",="1:59.48",="1:59.48",="2019 Summer Nationals (LCM)",="2017 Summer Nationals",="6/27/2017",="Palo Alto Stanford Aquatics",="PC",="",="944",="73"
="127","Martinez, Luis",="200",="142201331",="200 FL LCM",="23",="1:59.48",="1:59.48",="2020 Olympic Trials",="2019 SE Richard Quick Invitati",="6/22/2019",="Unattached",="SE",="Yes",="936",="73"
="127","Murphy, Camden",="200",="132599467",="200 FL LCM",="19",="1:59.48",="1:59.48",="2019 Summer Nationals (LCM)",="2018 Summer Nationals",="7/25/2018",="Athens Bulldog Swim Club",="GA",="",="936",="73"
="127","Pickard, Chris",="200",="77789903",="200 FL LCM",="21",="1:59.48",="1:59.48",="2017 US Open",="2013 U.S. Open ",="7/30/2013",="Stanford Swimming",="PC",="",="936",="73"
