="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="2108","Mok, Kai Tik",="400",="148873278",="400 IM SCY",="19",="4:00.59",="4:00.59",="""AAAA""",="Purdue Triple Dual 2020",="2/1/2020",="Unattached",="IL",="Yes",="802",="22"
="2111","Askew, Trevor",="400",="127544511",="400 IM SCY",="19",="4:00.60",="4:00.60",="""AAAA""",="2018 MAAC Men's and Women's Ch",="2/16/2018",="Unattached",="AD",="",="802",="22"
="2111","Fordham, Derek",="400",="112621708",="400 IM SCY",="18",="4:00.60",="4:00.60",="""AAAA""",="2016 A3 Performance Invitation",="11/18/2016",="Unattached",="CA",="",="802",="22"
="2111","Little, Triston",="400",="146182620",="400 IM SCY",="19",="4:00.60",="4:00.60",="""AAAA""",="2019 Trinity University Tiger",="11/22/2019",="Unattached",="MS",="",="802",="22"
="2111","McDonnell, Ryan",="400",="46251743",="400 IM SCY",="17",="4:00.60",="4:00.60",="2017 US Open",="2010 FL NCSA Junior Natl Swimming",="3/16/2010",="Poseidon Swimming Inc",="VA",="",="819",="22"
="2115","Jones, Bryant",="400",="46444192",="400 IM SCY",="20",="4:00.62",="4:00.62",="2017 US Open",="2010 NCAA DIII ",="3/17/2010",="Unattached",="SE",="",="802",="22"
="2115","Kao, Owen",="400",="112014652",="400 IM SCY",="16",="4:00.62",="4:00.62",="""AAAA""",="2016  CA Kevin B. Perry Senior",="11/5/2016",="Irvine Novaquatics",="CA",="",="830",="22"
="2115","Simmons, Shayne",="400",="149722704",="400 IM SCY",="17",="4:00.62",="4:00.62",="""AAAA""",="2020 AD Region 1 Short Course ",="2/16/2020",="Unattached",="CT",="",="819",="22"
="2118","Katz, Austin",="400",="105906375",="400 IM SCY",="16",="4:00.63",="4:00.63",="2019 Futures",="2016 FL YMCA State SC ",="2/12/2016",="Unattached",="FL",="",="829",="22"
="2119","Krusinski, Jack",="400",="146413118",="400 IM SCY",="20",="4:00.64",="4:00.64",="""AAAA""",="Magnus Cup Invitational",="11/23/2019",="Unattached",="LE",="",="801",="22"
