="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id"
="888","Murphy, Mikayla",="100",="104924828",="100 BK SCY",="18",="54.73",="54.73",="""AAAA""",="Ohio State Winter Invite 2016",="2/13/2016",="Unattached",="OH",="",="906",="12"
="888","Smith, Amanda",="100",="106891994",="100 BK SCY",="17",="54.73",="54.73",="""AAAA""",="2016 NCSA Spring Championship",="3/18/2016",="Northern KY Clippers Swimming",="OH",="",="906",="12"
="888","Sneed, Taylor",="100",="54326000",="100 BK SCY",="18",="54.73",="54.73",="2019 Summer Juniors (LCM)",="2011 MA OB Easterns",="2/25/2011",="Unattached",="MA",="",="906",="12"
="888","Usinger, Brittany",="100",="97120267",="100 BK SCY",="17",="54.73",="54.73",="""AAAA""",="2015 PC DFAL Champs - obs",="5/7/2015",="Unattached",="PC",="",="906",="12"
="897","Boyle, Sarah",="100",="137968399",="100 BK SCY",="18",="54.74",="54.74",="2019 Winter Juniors (SCY)",="2019 PV OB VHSL Region 6D",="2/1/2019",="Unattached",="PV",="",="906",="12"
="897","Fazio, Catherine",="100",="149891222",="100 BK SCY",="20",="54.74r",="54.74",="2019 Winter Juniors (SCY)",="2020 American Ath. Champs",="2/21/2020",="Unattached",="CT",="",="906",="12"
="897","Fiks Salem, Julia",="100",="116332421",="100 BK SCY",="21",="54.74",="54.74",="""AAAA""",="2017 B1G 10 Champs women",="2/17/2017",="Unattached",="MI",="Yes",="906",="12"
="897","Gonzalez, Carla",="100",="127573971",="100 BK SCY",="20",="54.74",="54.74",="""AAAA""",="2018 B1G 10 Champs women",="2/16/2018",="Unattached",="MW",="Yes",="906",="12"
="897","Laderoute, Kate",="100",="146165828",="100 BK SCY",="18",="54.74",="54.74",="2019 Winter Juniors (SCY)",="2019 UH Phill Hansel Inv",="11/22/2019",="Unattached",="OR",="",="906",="12"
="897","Sommerstad, Kyra",="100",="140457388",="100 BK SCY",="16",="54.74",="54.74",="2019 Winter Juniors (SCY)",="2019 MR AP Suffolk County Championship",="4/13/2019",="Three Village Swim Club",="MR",="",="906",="12"
="903","Cominelli, Marissa",="100",="63654378",="100 BK SCY",="16",="54.75",="54.75",="2019 Summer Juniors (LCM)",="2012LE OHIO HS States",="2/22/2012",="Unattached",="LE",="",="905",="12"
="903","Debever, Mckenna",="100",="137155444",="100 BK SCY",="22",="54.75",="54.75",="2019 Winter Juniors (SCY)",="Texas A&M v LSU ",="1/19/2019",="Unattached",="GU",="Yes",="905",="12"
="903","Deselm, Claire",="100",="127281568",="100 BK SCY",="19",="54.75",="54.75",="""AAAA""",="Ohio State Winter Invite 2018",="2/10/2018",="Unattached",="IN",="",="905",="12"
="903","Drozda, Shelly",="100",="134996462",="100 BK SCY",="21",="54.75",="54.75",="2019 Winter Juniors (SCY)",="2018 Georgia Tech Fall Invitat",="11/16/2018",="Unattached",="FL",="",="905",="12"
="903","Hale, Katie",="100",="150196425",="100 BK SCY",="19",="54.75",="54.75",="2019 Winter Juniors (SCY)",="2020 WAC Champs",="2/28/2020",="Unattached",="IE",="",="905",="12"
="903","Homovich, Maddie",="100",="138328724",="100 BK SCY",="17",="54.75r",="54.75",="""AAAA""",="2017 Winter Junior Nats - East",="12/7/2017",="Marlins of Raleigh",="NC",="",="905",="12"
="903","Lelli, Leticia",="100",="54607152",="100 BK SCY",="17",="54.75",="54.75",="2019 Summer Juniors (LCM)",="2011 GU AGS Speedo Sectional Champs",="3/3/2011",="Sun Devil Aquatics",="AZ",="Yes",="905",="12"
="903","Montgomery (Seemann), Lindsay",="100",="80895032",="100 BK SCY",="21",="54.75",="54.75",="""AAAA""",="Iowa at Iowa State",="12/13/2013",="Unattached",="IA",="Yes",="905",="12"
="903","Tschoke, Victoria",="100",="105293282",="100 BK SCY",="20",="54.75",="54.75",="""AAAA""",="2016 CCSA Champs",="2/19/2016",="Unattached",="VA",="",="905",="12"
="912","Barney, Regan",="100",="106012912",="100 BK SCY",="16",="54.76",="54.76",="2019 Winter Juniors (SCY)",="2016 Sectionals - College Station",="2/28/2016",="Nitro Swimming",="ST",="",="905",="12"
="912","Bickel, Jenna",="100",="55221389",="100 BK SCY",="16",="54.76",="54.76",="2019 Summer Juniors (LCM)",="2011 NI - North Region Speedo Championships",="3/24/2011",="Delmar Dolfins",="AD",="",="905",="12"
="912","Felner, Gracie",="100",="149025159",="100 BK SCY",="18",="54.76r",="54.76",="2019 Winter Juniors (SCY)",="2019 PNS Short Course Champion",="12/20/2019",="Bellevue Club Swim Team",="PN",="",="905",="12"
="912","Howard, Abriana",="100",="150194013",="100 BK SCY",="19",="54.76r",="54.76",="2019 Winter Juniors (SCY)",="2020 PAC-12 Champs women",="2/26/2020",="Unattached",="CA",="",="905",="12"
="912","Knutson, Dagny",="100",="70115033",="100 BK SCY",="20",="54.76",="54.76",="2019 Summer Juniors (LCM)",="2012 Winter Nationals",="11/29/2012",="A.S.K. Swim",="ND",="",="905",="12"
="912","Matthias, Brooke",="100",="127687443",="100 BK SCY",="17",="54.76",="54.76",="""AAAA""",="2018 PV OB VHSL Class 5 State Meet",="2/16/2018",="Unattached",="PV",="",="905",="12"
="912","McCafferty, Morgan",="100",="123909490",="100 BK SCY",="20",="54.76r",="54.76",="""AAAA""",="2017 Mizzou Invitational",="11/16/2017",="Unattached",="MW",="",="905",="12"
="912","Sims, Bella",="100",="144131752",="100 BK SCY",="14",="54.76",="54.76",="2019 Winter Juniors (SCY)",="2019 CA BCH v SAND Dual",="9/27/2019",="Sandpipers Of Nevada",="CA",="",="942",="12"
="912","Vincent, Courtney",="100",="146153648",="100 BK SCY",="21",="54.76",="54.76",="2019 Winter Juniors (SCY)",="2019 Mizzou Invitational",="11/21/2019",="Unattached",="SI",="",="905",="12"
="912","Wilson, Makenna",="100",="105252178",="100 BK SCY",="20",="54.76",="54.76",="""AAAA""",="2016 SEC Champs",="2/19/2016",="Unattached",="US",="",="905",="12"
="922","Dixon, Rachel",="100",="64238658",="100 BK SCY",="19",="54.77",="54.77",="2019 Summer Juniors (LCM)",="2012 NCAA DI - Women",="3/15/2012",="Unattached",="CA",="",="905",="12"
="922","Duncan, Abbie",="100",="150465112",="100 BK SCY",="18",="54.77",="54.77",="2019 Winter Juniors (SCY)",="2020 AM AAA  WPIAL Champs",="2/28/2020",="Mount Lebanon Aqua Club",="AM",="",="905",="12"
="922","Escobedo, Emily",="100",="138820447",="100 BK SCY",="23",="54.77",="54.77",="2019 Winter Juniors (SCY)",="2019 MR Senior Mets Winter Championship",="2/17/2019","Condors Swim Club of Clarkstown,Inc.",="MR",="",="905",="12"
="922","Gavigan, Casey",="100",="135504122",="100 BK SCY",="20",="54.77r",="54.77",="2019 Winter Juniors (SCY)",="2018 Denison Invitational",="11/29/2018",="Unattached",="MR",="",="905",="12"
="922","Huff, Katherine",="100",="84069354",="100 BK SCY",="19",="54.77",="54.77",="""AAAA""",="Bulldog Invitational 2014",="3/1/2014",="Unattached",="GU",="",="905",="12"
="922","Wilk, Sandra",="100",="83721553",="100 BK SCY",="18",="54.77",="54.77",="""AAAA""",="2014 CCSA Champs",="2/19/2014",="Unattached",="US",="",="905",="12"
="928","Bayer, Cassidy",="100",="91703235",="100 BK SCY",="15",="54.78",="54.78",="2019 Winter Juniors (SCY)",="2014 PV Speedo Tom Dolan Invitational",="12/13/2014",="Nation's Capital Swim Club",="PV",="",="914",="12"
="928","Howard, Ava",="100",="101668143",="100 BK SCY",="16",="54.78",="54.78",="2019 Winter Juniors (SCY)",="2015 MN MSHSL Class AA",="11/19/2015",="Unattached",="MN",="",="904",="12"
="928","McDonald, Margaux",="100",="141014669",="100 BK SCY",="17",="54.78",="54.78",="2019 Winter Juniors (SCY)",="2019 CIF STATE SWIM CHAMPS",="5/10/2019",="Unattached",="PC",="",="904",="12"
="928","Mostek, Anya",="100",="150848810",="100 BK SCY",="16",="54.78",="54.78",="2019 Winter Juniors (SCY)",="2020 NC TAC TITANS Intrasquad ",="7/18/2020",="TAC Titans",="NC",="",="904",="12"
="928","Sepp, Sigrid",="100",="134998125",="100 BK SCY",="20",="54.78",="54.78",="2019 Winter Juniors (SCY)",="Art Adamson Invitational",="11/15/2018",="Unattached",="HI",="Yes",="904",="12"
="928","Spears, Lizzy",="100",="128469659",="100 BK SCY",="17",="54.78",="54.78",="""AAAA""",="2018 Sectionals - College Station",="3/4/2018",="Club Wolverine",="MI",="",="904",="12"
="928","Stipe, Mikkel-Ane",="100",="73725749",="100 BK SCY",="20",="54.78",="54.78",="2019 Summer Juniors (LCM)",="2013 PAC-12 Champs Women",="2/27/2013",="Unattached",="PC",="",="904",="12"
="935","Broome, Annie",="100",="45153372",="100 BK SCY",="22",="54.79",="54.79",="Summer Nationals (LCM)",="2010 SEC Champs",="2/17/2010",="Athens Bulldog Swim Club",="GA",="",="904",="12"
="935","Katzer, Danika",="100",="129165051",="100 BK SCY",="17",="54.79",="54.79",="""AAAA""",="2018 VA TYR ISCA Junior Champs",="3/21/2018",="Coast Guard Blue Dolphins",="VA",="",="904",="12"
="937","Denny, Jordan",="100",="69573070",="100 BK SCY",="19",="54.80",="54.80",="2019 Summer Juniors (LCM)",="2012 UH Phill Hansel Inv",="11/15/2012",="Unattached",="WY",="",="903",="12"
="937","Gibson, Lyndsie",="100",="84017902",="100 BK SCY",="19",="54.80",="54.80",="""AAAA""",="2014 Big 12 Champs",="2/26/2014",="Unattached",="NT",="",="903",="12"
="937","Laird, Lexi",="100",="106549571",="100 BK SCY",="23",="54.80",="54.80",="""AAAA""",="2016 Indiana Senior Short Cour",="3/12/2016",="Carmel Swim Club",="IN",="Yes",="903",="12"
="937","Luther, Dakota",="100",="128306213",="100 BK SCY",="18",="54.80",="54.80",="""AAAA""",="2018 American Short Course Cha",="3/2/2018",="Unattached",="ST",="",="903",="12"
="937","Thatcher, Zoe",="100",="112603123",="100 BK SCY",="20",="54.80r",="54.80",="""AAAA""",="2016 Georgia Tech Fall Invitat",="11/17/2016",="Unattached",="SE",="",="903",="12"
="942","Cardwell, Mary Claire",="100",="146170788",="100 BK SCY",="21",="54.81r",="54.81",="2019 Winter Juniors (SCY)",="2019 UT Invite",="11/21/2019",="Unattached",="GA",="",="903",="12"
="942","Cefal, Michelle",="100",="73373521",="100 BK SCY",="17",="54.81",="54.81",="2019 Summer Juniors (LCM)",="2013 OSAA 6A Championships",="2/15/2013",="Unattached",="OR",="",="903",="12"
="942","Larochelle, Susanna",="100",="105437917",="100 BK SCY",="17",="54.81",="54.81",="""AAAA""",="2016 SE TISCA TN HS Swim",="2/13/2016",="Unattached",="SE",="",="903",="12"
="942","Moers, Anna",="100",="146206716",="100 BK SCY",="21",="54.81",="54.81",="2019 Winter Juniors (SCY)",="2019 SMU Invitational",="11/22/2019",="Unattached",="SE",="",="903",="12"
="942","Schegoleva, Anna",="100",="90765389",="100 BK SCY",="21",="54.81",="54.81",="""AAAA""",="Frank Elm Invitational 2014",="11/22/2014",="Unattached",="NE",="Yes",="903",="12"
="942","Sienczyk, Jowita",="100",="116773562",="100 BK SCY",="19",="54.81r",="54.81",="""AAAA""",="2017 C-USA Champs women",="2/24/2017",="Unattached",="NT",="Yes",="903",="12"
="948","Ashby, Mary",="100",="97119691",="100 BK SCY",="18",="54.82",="54.82",="""AAAA""",="2015 PC DFAL Champs - obs",="5/7/2015",="Unattached",="PC",="",="902",="12"
="948","Bing, Kaylin",="100",="60469670",="100 BK SCY",="18",="54.82",="54.82",="2019 Summer Juniors (LCM)",="Georgia Fall Invitational",="12/2/2011",="Unattached",="PC",="",="902",="12"
="948","Breeden, Elaine",="100",="63345931",="100 BK SCY",="22",="54.82",="54.82",="2019 Summer Juniors (LCM)",="2011 CA OB Arena Invitational",="11/17/2011",="Unattached",="PC",="",="902",="12"
="948","Carroll, Shelby",="100",="74273569",="100 BK SCY",="19",="54.82",="54.82",="2019 Summer Juniors (LCM)",="2013 Hoosierland Open Invite",="3/15/2013",="Unattached",="IN",="",="902",="12"
="948","Crino, Rachel",="100",="101780282",="100 BK SCY",="21",="54.82",="54.82",="""AAAA""",="2015 Georgia Tech Fall Invitat",="11/20/2015",="Unattached",="FG",="",="902",="12"
="948","Groysman, Yulia",="100",="136985112",="100 BK SCY",="17",="54.82r",="54.82",="2019 Winter Juniors (SCY)",="2018 PN Washington State Senior SC Champs",="12/14/2018",="Seattle Metropolitan Aquatic Club",="PN",="",="902",="12"
="948","Taylor, Samuela",="100",="46955161",="100 BK SCY",="17",="54.82",="54.82",="Summer Nationals (LCM)",="2010 CA OB CIF-SS Division 1",="5/12/2010",="Unattached",="CA",="",="902",="12"
="955","Colby, Mei Lynn",="100",="106013365",="100 BK SCY",="19",="54.83",="54.83",="""AAAA""",="2016 Sectionals - College Station",="2/28/2016",="Academy of Texas Aquatic Champ",="NT",="",="902",="12"
="955","Cote, Rachel",="100",="63346156",="100 BK SCY",="21",="54.83",="54.83",="2019 Summer Juniors (LCM)",="2011 CA OB Arena Invitational",="11/17/2011",="Unattached",="HI",="",="902",="12"
="955","Morrison, Kat",="100",="104905347",="100 BK SCY",="16",="54.83",="54.83",="2019 Winter Juniors (SCY)",="2016 1A2A State NCHSAA Champi",="2/13/2016",="Unattached",="NC",="",="902",="12"
="955","Myers, Amber",="100",="147099523",="100 BK SCY",="16",="54.83",="54.83",="2019 Winter Juniors (SCY)",="2019 Winter Junior Nats - West",="12/13/2019",="Sierra Marlins Swim Team",="SN",="",="902",="12"
="955","Sommer, Maria",="100",="54217280",="100 BK SCY",="21",="54.83",="54.83",="2019 Summer Juniors (LCM)",="2011 Big 12 Championships",="2/23/2011",="Unattached",="GU",="",="902",="12"
="955","Tosky, Jasmine",="100",="45859986",="100 BK SCY",="15",="54.83",="54.83",="Summer Nationals (LCM)",="2010 GU AGS Speedo Sectionals",="3/4/2010",="Palo Alto Stanford Aquatics",="PC",="",="912",="12"
="955","Wheeler, Jordan",="100",="150191789",="100 BK SCY",="21",="54.83",="54.83",="2019 Winter Juniors (SCY)",="2020 Big 12 Champs",="2/28/2020",="Unattached",="ST",="",="902",="12"
="962","Graeff, Biz",="100",="102547330",="100 BK SCY",="20",="54.84",="54.84",="""AAAA""",="Army/Navy 2015",="12/10/2015",="Unattached",="MD",="",="901",="12"
="962","Montesi, Kelly",="100",="150197621",="100 BK SCY",="19",="54.84r",="54.84",="2019 Winter Juniors (SCY)",="2020 Big East Champs",="2/28/2020",="Unattached",="MA",="",="901",="12"
="962","Sim, Letitia",="100",="138998463",="100 BK SCY",="15",="54.84",="54.84",="2019 Winter Juniors (SCY)",="2019 SE Southeastern SC Champi",="2/22/2019",="TNT Swimming",="SE",="",="911",="12"
="962","Vieira, Gabi",="100",="102554130",="100 BK SCY",="18",="54.84",="54.84",="""AAAA""",="2015 Winter Junior Nats - West",="12/11/2015",="CSP Tideriders",="OZ",="",="901",="12"
="966","Baguley, Lauren",="100",="80890832",="100 BK SCY",="21",="54.85",="54.85",="""AAAA""",="Army/Navy 2013",="12/12/2013",="Unattached",="MD",="",="901",="12"
="966","Brewer, Ashley",="100",="60333216",="100 BK SCY",="19",="54.85",="54.85",="2019 Summer Juniors (LCM)",="2011 UT Invite",="12/1/2011",="Unattached",="ST",="",="901",="12"
="966","Kwok, Joyce",="100",="116605483",="100 BK SCY",="22",="54.85",="54.85",="""AAAA""",="2017 MR Senior Mets Winter Championships",="2/19/2017",="Team Suffolk",="MR",="",="901",="12"
="966","Ruimerman, Jana",="100",="69574310",="100 BK SCY",="22",="54.85",="54.85",="2019 Summer Juniors (LCM)",="2012 UH Phill Hansel Inv",="11/15/2012",="Unattached",="LA",="",="901",="12"
="966","Tyler, Ali",="100",="118148913",="100 BK SCY",="14",="54.85",="54.85",="2019 Winter Juniors (SCY)",="2017 NC AP YMCA Short Course Nationa",="4/5/2017",="Cheshire Y Sea Dog  Swim Club",="CT",="",="938",="12"
="971","Balbuena, Kirschtine",="100",="138196798",="100 BK SCY",="18",="54.86",="54.86",="2019 Winter Juniors (SCY)",="Auburn University Invite",="2/9/2019",="Unattached",="FL",="Yes",="900",="12"
="971","Beeksma, Frouke",="100",="146244876",="100 BK SCY",="19",="54.86",="54.86",="2019 Winter Juniors (SCY)",="2019 Sheraton Le Meridien Fall",="11/23/2019",="Unattached",="NC",="Yes",="900",="12"
="971","Bullock, Addie Rose",="100",="128529994",="100 BK SCY",="16",="54.86",="54.86",="2019 Winter Juniors (SCY)",="2018 SE Southern Premier",="3/4/2018",="Stingrays",="GA",="",="900",="12"
="971","Dragelin, Amy",="100",="146155032",="100 BK SCY",="19",="54.86r",="54.86",="2019 Winter Juniors (SCY)",="2019 Georgia Tech Fall Invitat",="11/22/2019",="Unattached",="NC",="",="900",="12"
="971","Draney, Amelia",="100",="72970364",="100 BK SCY",="17",="54.86r",="54.86",="2019 Summer Juniors (LCM)",="2013 UT SR CHAMPIONSHIPS",="2/16/2013",="Southern Utah Swimming Association",="UT",="",="900",="12"
="971","Driscoll, Lauren",="100",="51651870",="100 BK SCY",="17",="54.86r",="54.86",="Summer Nationals (LCM)",="2010 Winter Juniors Nats",="12/9/2010",="FLA Aquatics",="FG",="",="900",="12"
="971","Karl, Abby",="100",="139660728",="100 BK SCY",="15",="54.86",="54.86",="2019 Winter Juniors (SCY)",="2019 Sectionals - Columbia",="3/9/2019",="Empire KC Swim Club",="MV",="",="910",="12"
="971","Klyarovskaya, Anastasia",="100",="102854015",="100 BK SCY",="21",="54.86",="54.86",="""AAAA""",="Delta State Christmas Invite 2",="12/14/2015",="Unattached",="MS",="Yes",="900",="12"
="971","Lusk, Zoe",="100",="138339568",="100 BK SCY",="17",="54.86r",="54.86",="""AAAA""",="2017 Winter Junior Nats - West",="12/7/2017",="Palo Alto Stanford Aquatics",="PC",="",="900",="12"
="971","Pierce, Maddie",="100",="140521012",="100 BK SCY",="16",="54.86",="54.86",="2019 Winter Juniors (SCY)",="2019 NCSA Spring Championship",="3/22/2019","NOVA of Virginia Aquatics, Inc",="VA",="",="900",="12"
="971","Steen, Audrey",="100",="96538661",="100 BK SCY",="15",="54.86",="54.86",="2019 Winter Juniors (SCY)",="2015 CA OB CIF LA City Championships",="5/12/2015",="Unattached",="CA",="",="910",="12"
="982","Cleason, Emma",="100",="117857191",="100 BK SCY",="18",="54.87",="54.87",="""AAAA""",="2017 FL NCSA Spring Champs",="3/17/2017",="Club Wolverine",="MI",="",="900",="12"
="982","Cusano, Ashley",="100",="119997423",="100 BK SCY",="15",="54.87",="54.87",="2019 Winter Juniors (SCY)",="2017 Dolfin ISCA Junior Champi",="3/22/2017",="Unattached",="VA",="",="910",="12"
="982","Reigel, Andrea",="100",="70111416",="100 BK SCY",="21",="54.87",="54.87",="2019 Summer Juniors (LCM)",="2012 Winter Nationals",="11/29/2012",="UCLA Swimming",="CA",="",="900",="12"
="985","Sepp, Katlin",="100",="90686686",="100 BK SCY",="22",="54.88",="54.88",="""AAAA""",="Art Adamson Invitational",="11/21/2014",="Unattached",="LA",="Yes",="900",="12"
="986","Campbell, Marissa",="100",="71116884",="100 BK SCY",="23",="54.89",="54.89",="2019 Summer Juniors (LCM)",="2012 CA OB UNLV WINTER INVITAT",="12/15/2012",="Unattached",="NM",="",="899",="12"
="986","Diener, Anelise",="100",="139308275",="100 BK SCY",="21",="54.89",="54.89",="2019 Winter Juniors (SCY)",="2019 Big 12 Champs",="3/1/2019",="Unattached",="ST",="",="899",="12"
="986","Juffer, Jacqueline",="100",="101689274",="100 BK SCY",="21",="54.89",="54.89",="""AAAA""",="The Big Challenge",="11/21/2015",="Unattached",="MW",="",="899",="12"
="986","Matsushima, Sage",="100",="140712485",="100 BK SCY",="17",="54.89",="54.89",="2019 Winter Juniors (SCY)",="2019 CA OB CIF-SS Division 1",="5/2/2019",="Unattached",="CA",="",="899",="12"
="986","Schmitt, Allison",="100",="91678447",="100 BK SCY",="24",="54.89",="54.89",="""AAAA""",="2014 MD NBAC 41ST ANNUAL CHRISTMA",="12/13/2014",="North Baltimore Aquatic Club",="MD",="",="899",="12"
="986","Summar, Zoe",="100",="150048948",="100 BK SCY",="15",="54.89r",="54.89",="2019 Winter Juniors (SCY)",="2020 SE Southeastern SC Champi",="2/22/2020",="Excel Aquatics",="SE",="",="909",="12"
="986","Utley, Kailia",="100",="150459306",="100 BK SCY",="17",="54.89",="54.89",="2019 Winter Juniors (SCY)",="2020 Sectionals - Carlsbard",="2/28/2020",="Irvine Novaquatics",="CA",="",="899",="12"
="986","Wall, Tatum",="100",="150649195",="100 BK SCY",="16",="54.89",="54.89",="2019 Winter Juniors (SCY)",="2020 PV SC Senior Championships",="3/7/2020",="Nation's Capital Swim Club",="PV",="",="899",="12"
="994","Kitchel, Devon",="100",="147098029",="100 BK SCY",="15",="54.90",="54.90",="2019 Winter Juniors (SCY)",="2019 Winter Junior Nats - East",="12/13/2019",="Carmel Swim Club",="IN",="",="909",="12"
="994","Magnuson, Kjirsten",="100",="83687632",="100 BK SCY",="20",="54.90",="54.90",="""AAAA""",="2014 MPSF Champs",="2/19/2014",="Unattached",="CA",="",="899",="12"
="994","Miller, Abby",="100",="117402685",="100 BK SCY",="19",="54.90",="54.90",="""AAAA""",="2017 PAC 12 Champs women",="2/24/2017",="Unattached",="PC",="",="899",="12"
="994","Roberts, Allie",="100",="70147460",="100 BK SCY",="18",="54.90",="54.90",="2019 Summer Juniors (LCM)",="Ga Fall Invitational-2012",="11/30/2012",="Unattached",="MA",="",="899",="12"
="994","Samson, Julia",="100",="95476583",="100 BK SCY",="17",="54.90",="54.90",="""AAAA""",="2015 AD Gold Short Course Champions",="3/14/2015",="Albany Starfish",="AD",="",="899",="12"
="994","Storm, Abby",="100",="147089345",="100 BK SCY",="15",="54.90r",="54.90",="2019 Winter Juniors (SCY)",="2019 Winter Junior Nats - West",="12/12/2019",="Univ of Denver Hilltoppers",="CO",="",="909",="12"
="994","Stronko, Kylie",="100",="117863938",="100 BK SCY",="17",="54.90",="54.90",="""AAAA""",="2017 FL NCSA Spring Champs",="3/17/2017",="Nation's Capital Swim Club",="PV",="",="899",="12"
="1001","Duffy, Colleen",="100",="150800892",="100 BK SCY",="16",="54.91",="54.91",="2019 Winter Juniors (SCY)",="Noblesville High School - Girl",="2/6/2020",="Unattached",="IN",="",="898",="12"
="1001","Eble, Kiley",="100",="83670494",="100 BK SCY",="17",="54.91",="54.91",="""AAAA""",="2014 LE Northeast Ohio HS Distr",="2/12/2014",="Unattached",="LE",="",="898",="12"
="1001","McLean, Michaela",="100",="83680410",="100 BK SCY",="21",="54.91r",="54.91",="""AAAA""",="2014 MW Champs",="2/21/2014",="Unattached",="PC",="",="898",="12"
="1001","Modglin, Amy",="100",="60356427",="100 BK SCY",="20",="54.91r",="54.91",="2019 Summer Juniors (LCM)",="Ohio State Invitational",="12/2/2011",="Unattached",="MA",="",="898",="12"
="1001","Moore, Sophia",="100",="140339938",="100 BK SCY",="17",="54.91",="54.91",="2019 Winter Juniors (SCY)",="2019 Sectionals - Ithaca",="3/29/2019",="Chelsea Piers Aquatic Club",="CT",="",="898",="12"
="1001","Mullis, Macy",="100",="147098204",="100 BK SCY",="17",="54.91",="54.91",="2019 Winter Juniors (SCY)",="2019 Winter Junior Nats - East",="12/13/2019",="Athens Bulldog Swim Club",="GA",="",="898",="12"
="1001","Orvis, Allie",="100",="91578904",="100 BK SCY",="21",="54.91",="54.91",="""AAAA""",="Iowa vs Iowa State ",="12/12/2014",="Unattached",="IA",="",="898",="12"
="1001","Postoll, Melissa",="100",="112690003",="100 BK SCY",="21",="54.91",="54.91",="""AAAA""",="2016 Northwestern TYR Invitati",="11/19/2016",="Unattached",="IL",="",="898",="12"
="1001","Schinella, Elli",="100",="69918403",="100 BK SCY",="16",="54.91",="54.91",="2019 Summer Juniors (LCM)",="2012 MI OB MHSAA D1G State Cha",="11/16/2012",="Unattached",="MI",="",="898",="12"
="1010","Hartman, Zoie",="100",="140364462",="100 BK SCY",="18",="54.92",="54.92",="2019 Winter Juniors (SCY)",="2019 PC Far Western Championships",="4/6/2019",="Unattached",="PC",="",="898",="12"
="1010","Knight, Haylee",="100",="105251970",="100 BK SCY",="18",="54.92",="54.92",="""AAAA""",="2016 SEC Champs",="2/19/2016",="Unattached",="LA",="",="898",="12"
="1010","Lynch, Kathleen",="100",="137768462",="100 BK SCY",="20",="54.92",="54.92",="2019 Winter Juniors (SCY)",="Senior Recognition-Wester",="1/26/2019",="Unattached",="AM",="",="898",="12"
="1010","Prior, Christa",="100",="63347434",="100 BK SCY",="21",="54.92",="54.92",="2019 Summer Juniors (LCM)",="2011 CA OB Arena Invitational",="11/17/2011",="Unattached",="HI",="",="898",="12"
="1010","Rowe, Sirena",="100",="112577118",="100 BK SCY",="18",="54.92r",="54.92",="""AAAA""",="NC STATE GAC Invitational",="11/17/2016",="Unattached",="NC",="Yes",="898",="12"
="1010","Sanders, alyssa",="100",="105683688",="100 BK SCY",="22",="54.92",="54.92",="""AAAA""",="2016 CAA Champs",="2/26/2016",="Unattached",="MA",="",="898",="12"
="1010","Sewell (Millet), Rachel",="100",="80050917",="100 BK SCY",="20",="54.92r",="54.92",="""AAAA""",="2013 UH Phill Hansel Inv",="11/21/2013",="Unattached",="IE",="",="898",="12"
="1010","Van Landeghem, Chantal",="100",="113223096",="100 BK SCY",="22",="54.92",="54.92",="""AAAA""",="UGA Fall Invitational 2016",="12/3/2016",="Unattached",="FG",="Yes",="898",="12"
="1010","Wheeler, Kaylee",="100",="128533991",="100 BK SCY",="17",="54.92",="54.92",="""AAAA""",="2018 SE Southern Premier",="3/4/2018",="Cardinal Aquatics",="KY",="",="898",="12"
="1019","Brown, Whitney",="100",="127292091",="100 BK SCY",="17",="54.93",="54.93",="""AAAA""",="2018 IN OBS IHSAA Girls State",="2/9/2018",="Unattached",="IN",="",="897",="12"
="1019","Davidson, Jackie",="100",="45265525",="100 BK SCY",="22",="54.93",="54.93",="Summer Nationals (LCM)",="2010 ACC Champs women",="2/17/2010",="Unattached",="PV",="",="897",="12"
="1019","Drumm, Megan",="100",="139172150",="100 BK SCY",="17",="54.93",="54.93",="2019 Winter Juniors (SCY)",="2019 MD LSC Senior Championshi",="2/23/2019",="North Baltimore Aquatic Club",="MD",="",="897",="12"
="1019","Freed, Anna",="100",="145670435",="100 BK SCY",="17",="54.93",="54.93",="2019 Winter Juniors (SCY)",="2019 FL FHSAA Swim & Dive Champs -1A",="11/9/2019",="Unattached",="FL",="",="897",="12"
="1019","Madsen, Devin",="100",="70145247",="100 BK SCY",="17",="54.93r",="54.93",="2019 Summer Juniors (LCM)",="Mizzou Invitational",="11/29/2012",="Unattached",="PC",="",="897",="12"
="1019","Martin, Ruby",="100",="138337157",="100 BK SCY",="17",="54.93",="54.93",="""AAAA""",="2017 Winter Junior Nats - West",="12/8/2017",="Iowa Flyers Swim Club",="IA",="",="897",="12"
="1019","Price, Tamlyn",="100",="124382268",="100 BK SCY",="22",="54.93",="54.93",="""AAAA""",="Texas Hall of Fame Swimming In",="12/1/2017",="Unattached",="OK",="Yes",="897",="12"
="1019","Whitehead, Hannah",="100",="53221106",="100 BK SCY",="20",="54.93r",="54.93",="Summer Nationals (LCM)",="2010 MN Grand Prix",="11/14/2010",="University of Minnesota",="MN",="",="897",="12"
="1019","Wong, Brynne",="100",="105669586",="100 BK SCY",="20",="54.93",="54.93",="""AAAA""",="2016 Big 12 Champs",="2/24/2016",="Unattached",="ST",="",="897",="12"
