result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Ledecky, Katie	500	117661338	500 FR SCY	19	4:24.06	4:24.06	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	PC		1128	4	f
2	Smith, Leah	500	117661356	500 FR SCY	21	4:28.90	4:28.90	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	VA		1070	4	f
3	Forde, Brooke	500	140033062	500 FR SCY	20	4:31.34	4:31.34	2019 Summer Nationals (LCM)	2019 NCAA DI - Women	3/21/2019	Unattached	PC		1042	4	f
4	Runge, Cierra	500	94701531	500 FR SCY	18	4:31.90	4:31.90	2019 Summer Nationals (LCM)	2015 PAC-12 Champs women	2/26/2015	Unattached	PC		1035	4	f
5	Schmitt, Allison	500	95043186	500 FR SCY	24	4:32.08	4:32.08	2019 Summer Nationals (LCM)	2015 ST American Short Course Cha	3/5/2015	North Baltimore Aquatic Club	MD		1033	4	f
6	Franklin, Missy	500	84808666	500 FR SCY	18	4:32.66	4:32.66	2017 US Open	2014 NCAA DI - Women	3/20/2014	Unattached	PC		1027	4	f
7	Eastin, Ella	500	139307577	500 FR SCY	21	4:32.89	4:32.89	2019 Summer Nationals (LCM)	2019 PAC 12 Champs women	2/28/2019	Unattached	PC		1024	4	f
8	Henry, Sarah	500	69573437	500 FR SCY	20	4:33.07	4:33.07	2017 US Open	2012 UH Phill Hansel Inv	11/15/2012	Unattached	GU		1022	4	f
9	Flickinger, Hali	500	106561545	500 FR SCY	21	4:33.35	4:33.35	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	GA		1019	4	f
10	Friis, Lotte	500	95042161	500 FR SCY	27	4:33.47	4:33.47	2019 Summer Nationals (LCM)	2015 ST American Short Course Cha	3/5/2015	North Baltimore Aquatic Club	MD	Yes	1017	4	f
11	Nordin, Emma	500	150193774	500 FR SCY	20	4:33.74	4:33.74	2019 Summer Nationals (LCM)	2020 PAC-12 Champs women	2/27/2020	Unattached	AZ		1014	4	f
12	McDermott, Amber	500	84808687	500 FR SCY	21	4:33.97	4:33.97	2017 US Open	2014 NCAA DI - Women	3/20/2014	Unattached	GA		1011	4	f
13	Ryan, G	500	113222215	500 FR SCY	21	4:34.28	4:34.28	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/2/2016	Unattached	MI		1008	4	f
14	Pitzer, Lauren	500	139307615	500 FR SCY	20	4:34.30	4:34.30	2019 Summer Nationals (LCM)	2019 PAC 12 Champs women	2/28/2019	Unattached	PC		1008	4	f
15	Peacock, Stephanie	500	70150520	500 FR SCY	20	4:34.42	4:34.42	2017 US Open	Ohio State Invitational	11/30/2012	Unattached	FL		1006	4	f
16	Neidigh, Ashley	500	124374527	500 FR SCY	22	4:34.47	4:34.47	2019 Summer Nationals (LCM)	2017 Winter Nationals	11/30/2017	Unattached	IN		1006	4	f
17	Anderson, Haley	500	64238498	500 FR SCY	20	4:34.48	4:34.48	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	CA		1006	4	f
18	Vreeland, Shannon	500	64239280	500 FR SCY	20	4:34.49	4:34.49	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	GA		1006	4	f
19	Beisel, Elizabeth	500	70148396	500 FR SCY	20	4:34.54	4:34.54	2017 US Open	Ohio State Invitational	11/30/2012	Unattached	FL		1005	4	f
20	Bi, Rose	500	113217166	500 FR SCY	20	4:34.63	4:34.63	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/2/2016	Unattached	MI	Yes	1004	4	f
21	Madden, Paige	500	146170166	500 FR SCY	21	4:34.64	4:34.64	2019 Summer Nationals (LCM)	2019 UT Invite	11/21/2019	Unattached	SE		1004	4	f
22	Mann, Becca	500	95042673	500 FR SCY	17	4:34.77	4:34.77	2019 Summer Nationals (LCM)	2015 ST American Short Course Cha	3/5/2015	North Baltimore Aquatic Club	MD		1014	4	f
23	Drabot, Katie	500	128781693	500 FR SCY	20	4:34.86	4:34.86	2019 Summer Nationals (LCM)	2018 NCAA DI - Women	3/15/2018	Unattached	PC		1001	4	f
23	Lips, Haley	500	106561556	500 FR SCY	22	4:34.86	4:34.86	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	IN		1001	4	f
25	Evans, Joanna	500	124374758	500 FR SCY	20	4:35.05	4:35.05	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	11/30/2017	Unattached	ST	Yes	999	4	f
26	Vrooman, Lindsay	500	73488709	500 FR SCY	21	4:35.41	4:35.41	2017 US Open	2013 B1G 10 Champs women	2/20/2013	Unattached	IN		995	4	f
27	Brandon, Bonnie	500	80515253	500 FR SCY	19	4:35.43	4:35.43	2017 US Open	2013 UT Invite	12/5/2013	Unattached	AZ		995	4	f
28	Adams, Cammile	500	69572710	500 FR SCY	21	4:35.66	4:35.66	2017 US Open	2012 UH Phill Hansel Inv	11/15/2012	Unattached	GU		992	4	f
29	Harnish, Courtney	500	124419501	500 FR SCY	18	4:35.69	4:35.69	2019 Summer Nationals (LCM)	UGA Fall Invitational 2017	12/1/2017	Unattached	MA		992	4	f
30	Comerford, Mallory	500	124374450	500 FR SCY	20	4:35.78	4:35.78	2019 Summer Nationals (LCM)	2017 Winter Nationals	11/30/2017	University of Louisville	KY		991	4	f
31	Tankersley, Morgan	500	150193912	500 FR SCY	20	4:35.99	4:35.99	2019 Summer Nationals (LCM)	2020 PAC-12 Champs women	2/27/2020	Unattached	PC		988	4	f
32	Cox, Hannah	500	140033036	500 FR SCY	21	4:36.04	4:36.04	2019 Summer Nationals (LCM)	2019 NCAA DI - Women	3/21/2019	Unattached	AZ		988	4	f
32	Pfeifer, Evie	500	140026676	500 FR SCY	19	4:36.04	4:36.04	2019 Summer Nationals (LCM)	2019 NCAA DI - Women	3/21/2019	Unattached	ST		988	4	f
34	Trott, Wendy	500	64239255	500 FR SCY	22	4:36.10	4:36.10	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	GA	Yes	987	4	f
35	Goss, Kennedy	500	117661332	500 FR SCY	20	4:36.13	4:36.13	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	IN	Yes	987	4	f
36	McHugh, Ally	500	128781710	500 FR SCY	20	4:36.17	4:36.17	2019 Summer Nationals (LCM)	2018 NCAA DI - Women	3/15/2018	Unattached	MA		986	4	f
37	Wise (Steenvoorden), Ashley	500	64239216	500 FR SCY	21	4:36.23	4:36.23	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	MN		986	4	f
38	Margalis, Melanie	500	122599334	500 FR SCY	25	4:36.29	4:36.29	2019 Summer Nationals (LCM)	2017 College Challange	10/21/2017	Unattached	FL		985	4	f
39	Mattern, Jordan	500	95540488	500 FR SCY	22	4:36.49	4:36.49	2019 Summer Nationals (LCM)	2015 NCAA DI - Women	3/19/2015	Unattached	GA		983	4	f
40	Meitz, Kaersten	500	123823403	500 FR SCY	21	4:36.59	4:36.59	2019 Summer Nationals (LCM)	Purdue Invite 2017	11/16/2017	Unattached	IN		982	4	f
41	Thielmann, Jessica	500	94339226	500 FR SCY	21	4:36.62	4:36.62	2019 Summer Nationals (LCM)	2015 SEC Champs	2/18/2015	Unattached	FL	Yes	981	4	f
42	Chenault, Chelsea	500	65670844	500 FR SCY	17	4:36.69	4:36.69	2017 US Open	2012 PC EBAL Champs Obs	5/11/2012	Unattached	PC		992	4	f
43	Sutton, Chloe	500	44299768	500 FR SCY	17	4:36.76	4:36.76	Summer Nationals (LCM)	2010 CA SO CAL GRAND PRIX	1/15/2010	Mission Viejo Nadadores	CA		991	4	f
44	Anderson, Alyssa	500	60333050	500 FR SCY	21	4:36.78	4:36.78	2019 Winter US Open (LCM)	2011 UT Invite	12/1/2011	Unattached	AZ		980	4	f
45	Braswell, Leah	500	138861491	500 FR SCY	18	4:36.81	4:36.81	2019 Summer Nationals (LCM)	2019 SEC Champs	2/20/2019	Unattached	FL		979	4	f
45	Jacobsen, Kirsten	500	135486640	500 FR SCY	20	4:36.81	4:36.81	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	11/29/2018	Unattached	AZ		979	4	f
47	Moore, Hannah	500	117661347	500 FR SCY	20	4:36.85	4:36.85	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	NC		979	4	f
48	Hoff, Katie	500	45850274	500 FR SCY	20	4:37.02	4:37.02	Summer Nationals (LCM)	2010 Austin Grand	3/4/2010	FAST Swim Team	CA		977	4	f
49	Jernberg, Cassy	500	149882247	500 FR SCY	21	4:37.07	4:37.07	2019 Summer Nationals (LCM)	2020 B1G 10 Champs women	2/20/2020	Unattached	IN		976	4	f
50	Smith, Regan	500	135967342	500 FR SCY	16	4:37.10	4:37.10	2019 Summer Nationals (LCM)	2018 Winter Junior Nats - West	12/6/2018	Riptide	MN		988	4	f
51	Schmidt, Sierra	500	149882729	500 FR SCY	21	4:37.15	4:37.15	2019 Summer Nationals (LCM)	2020 B1G 10 Champs women	2/20/2020	Unattached	MI		975	4	f
52	Boyle, Lauren	500	46175518	500 FR SCY	22	4:37.18	4:37.18	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	PC	Yes	975	4	f
53	Demler, Kathrin	500	146174302	500 FR SCY	23	4:37.22	4:37.22	2019 Summer Nationals (LCM)	2019 Ohio State Fall Open Invi	11/21/2019	Unattached	OH	Yes	975	4	f
54	Rasmus, Claire	500	123828353	500 FR SCY	20	4:37.30	4:37.30	2019 Summer Nationals (LCM)	Art Adamson Invitational Worki	11/16/2017	Unattached	GU		974	4	f
55	Sims, Kaitlynn	500	149882772	500 FR SCY	19	4:37.31	4:37.31	2019 Summer Nationals (LCM)	2020 B1G 10 Champs women	2/20/2020	Unattached	MI		974	4	f
56	Stevens, Leah	500	127890363	500 FR SCY	21	4:37.44	4:37.44	2019 Summer Nationals (LCM)	2018 PAC 12 Champs women	2/22/2018	Unattached	PC		972	4	f
57	Cattermole, Sophie	500	127535286	500 FR SCY	20	4:37.48	4:37.48	2019 Summer Nationals (LCM)	2018 ACC Champs women	2/15/2018	Unattached	KY		972	4	f
58	Siverling, Danielle	500	74389975	500 FR SCY	20	4:37.57	4:37.57	2017 US Open	2013 NCAA DI - Women	3/21/2013	Unattached	NC		971	4	f
58	Twichell, Ashley	500	101112428	500 FR SCY	26	4:37.57	4:37.57	2019 Summer Nationals (LCM)	2015 NC TAC TITANS Big Souther	11/8/2015	Triangle Aquatics Club Titans	NC		971	4	f
60	Harper, Shelley	500	64238765	500 FR SCY	21	4:37.58	4:37.58	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	PC		971	4	f
61	Byrnes, Megan	500	117661321	500 FR SCY	18	4:37.78	4:37.78	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	PC		968	4	f
62	Nauta, Chelsea	500	46175341	500 FR SCY	21	4:37.82	4:37.82	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	GA		968	4	f
63	Naurath, Rachel	500	64239014	500 FR SCY	19	4:37.87	4:37.87	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	VA		967	4	f
64	Laning, Erica	500	150193659	500 FR SCY	20	4:37.90	4:37.90	2019 Summer Nationals (LCM)	2020 PAC-12 Champs women	2/27/2020	Unattached	AZ		967	4	f
65	Yelle, Haley	500	138863047	500 FR SCY	19	4:37.92	4:37.92	2019 Summer Nationals (LCM)	2019 SEC Champs	2/20/2019	Unattached	GU		967	4	f
66	Kopenski, Gabrielle	500	113584491	500 FR SCY	16	4:37.94	4:37.94	2019 Summer Nationals (LCM)	2016 Winter Junior Nats - West	12/8/2016	Texas Ford Aquatics	NT		978	4	f
67	Sullivan, Erica	500	136561608	500 FR SCY	18	4:37.95	4:37.95	2019 Summer Nationals (LCM)	2018 NT King Marlin Pro-Am Class	12/15/2018	Sandpipers Of Nevada	CA		966	4	f
68	Ziegler, Kate	500	50698123	500 FR SCY	22	4:38.04	4:38.04	Summer Nationals (LCM)	2010 CA Kevin B. Perry Senior Inv	11/12/2010	FAST Swim Team	CA		965	4	f
69	Breed, Catherine	500	64238566	500 FR SCY	18	4:38.05	4:38.05	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	PC		965	4	f
70	Hines, Phoebe	500	134996939	500 FR SCY	20	4:38.11	4:38.11	2019 Summer Nationals (LCM)	Art Adamson Invitational	11/14/2018	Unattached	HI	Yes	965	4	f
71	Clary, Lindsey	500	106540383	500 FR SCY	20	4:38.15	4:38.15	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	OH		964	4	f
72	Postoll, Becca	500	116332956	500 FR SCY	19	4:38.16	4:38.16	2019 Summer Nationals (LCM)	2017 B1G 10 Champs women	2/16/2017	Unattached	MI		964	4	f
73	Voss, Erin	500	139307646	500 FR SCY	20	4:38.29	4:38.29	2019 Summer Nationals (LCM)	2019 PAC 12 Champs women	2/28/2019	Unattached	PC		963	4	f
74	Zilinskas, Rachel	500	95540587	500 FR SCY	20	4:38.32	4:38.32	2019 Summer Nationals (LCM)	2015 NCAA DI - Women	3/19/2015	Unattached	US		962	4	f
75	Gibson, Sarah	500	105234898	500 FR SCY	20	4:38.33	4:38.33	2019 Summer Nationals (LCM)	2016 SEC Champs	2/17/2016	Unattached	GU		962	4	f
76	Galyer, Ali	500	149767974	500 FR SCY	21	4:38.40	4:38.40	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	KY	Yes	961	4	f
77	Gendron, Lindsay	500	74372378	500 FR SCY	20	4:38.47	4:38.47	2017 US Open	2013 NCAA DI - Women	3/21/2013	Unattached	SE		961	4	f
77	Moore, Kate	500	140026657	500 FR SCY	19	4:38.47	4:38.47	2019 Summer Nationals (LCM)	2019 NCAA DI - Women	3/21/2019	Unattached	NC		961	4	f
79	Peters, Steph	500	113221618	500 FR SCY	21	4:38.48	4:38.48	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/2/2016	Unattached	GA		960	4	f
80	Hetzer, Emily	500	149751397	500 FR SCY	19	4:38.56	4:38.56	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	SE		960	4	f
81	McMahon, Kensey	500	149768074	500 FR SCY	20	4:38.66	4:38.66	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	SE		958	4	f
81	Zeiger, Brooke	500	94416629	500 FR SCY	19	4:38.66	4:38.66	2019 Summer Nationals (LCM)	2015 B1G 10 Champs Women	2/19/2015	Unattached	NE		958	4	f
83	Gardocki, Katie	500	73372050	500 FR SCY	21	4:38.75	4:38.75	2017 US Open	2013 SEC Champs	2/19/2013	Unattached	SE		957	4	f
83	McLaine, Maureen	500	64238967	500 FR SCY	20	4:38.75	4:38.75	2019 Winter US Open (LCM)	2012 NCAA DI - Women	3/15/2012	Unattached	GU		957	4	f
85	Farrell, Margaux	500	60469855	500 FR SCY	21	4:38.79	4:38.79	2019 Winter US Open (LCM)	Georgia Fall Invitational	12/2/2011	Unattached	IN	Yes	957	4	f
85	Valley, Danielle	500	91133538	500 FR SCY	19	4:38.79	4:38.79	2019 Summer Nationals (LCM)	2014 Winter Nationals	12/4/2014	Sarasota YMCA Sharks	FL		957	4	f
87	Zubar, Kira	500	123912605	500 FR SCY	21	4:38.80	4:38.80	2019 Summer Nationals (LCM)	2017 Mizzou Invitational	11/16/2017	Unattached	MV		957	4	f
88	Palsha, Peyton	500	146153110	500 FR SCY	20	4:38.86	4:38.86	2019 Summer Nationals (LCM)	2019 Mizzou Invitational	11/20/2019	Unattached	AR		956	4	f
89	Strumbel, Brittany	500	54903731	500 FR SCY	20	4:38.88	4:38.88	Summer Nationals (LCM)	2011 NCAA DI - Women	3/17/2011	Unattached	IN		956	4	f
90	Nunan, Amanda	500	149751484	500 FR SCY	21	4:38.90	4:38.90	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	SE		956	4	f
91	Freriks, Geena	500	123900198	500 FR SCY	21	4:38.91	4:38.91	2019 Summer Nationals (LCM)	Ohio State Invitational	11/17/2017	Unattached	KY		956	4	f
92	Hosszu, Katinka	500	46175241	500 FR SCY	20	4:38.94	4:38.94	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	CA	Yes	955	4	f
93	McNeese, Beth	500	149768075	500 FR SCY	18	4:38.97	4:38.97	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	KY		955	4	f
93	Pritchett (Heiss), Kristen	500	46175231	500 FR SCY	22	4:38.97	4:38.97	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	GU		955	4	f
95	Miller, Genevieve	500	106540463	500 FR SCY	20	4:39.00	4:39.00	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	CO		955	4	f
96	McLaughlin, Katie	500	113220798	500 FR SCY	19	4:39.08	4:39.08	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/2/2016	Unattached	CA		954	4	f
97	Muller, Rachel	500	106540469	500 FR SCY	20	4:39.11	4:39.11	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	NC		953	4	f
98	Driscoll, Lauren	500	50770486	500 FR SCY	16	4:39.17	4:39.17	Summer Nationals (LCM)	FHSAA Swimming and Diving Cham	11/11/2010	FLA Aquatics	FG		964	4	f
99	Spitz, Ayla	500	150193885	500 FR SCY	19	4:39.24	4:39.24	2019 Summer Nationals (LCM)	2020 PAC-12 Champs women	2/27/2020	Unattached	CA		952	4	f
100	Klaren, Melanie	500	84808675	500 FR SCY	21	4:39.25	4:39.25	2017 US Open	2014 NCAA DI - Women	3/20/2014	Unattached	PC		952	4	f
101	Castro Ortega, Patri	500	106337535	500 FR SCY	23	4:39.28	4:39.28	2019 Summer Nationals (LCM)	2016 NCAA DII 	3/11/2016	Unattached	NC	Yes	952	4	f
102	Dahlke, Miki	500	149892188	500 FR SCY	22	4:39.30	4:39.30	2019 Summer Nationals (LCM)	2020 Ivy League Champs women	2/20/2020	Unattached	NE		951	4	f
103	Richey, Amanda	500	127537571	500 FR SCY	21	4:39.33	4:39.33	2019 Summer Nationals (LCM)	2018 ACC Champs women	2/15/2018	Unattached	AM		951	4	f
104	Kullmann, Leonie	500	127520131	500 FR SCY	18	4:39.36	4:39.36	2019 Summer Nationals (LCM)	2018 SEC Champs	2/15/2018	Unattached	SE	Yes	951	4	f
105	Ackman, Aly	500	146932940	500 FR SCY	26	4:39.42	4:39.42	2019 Summer Nationals (LCM)	2019 IN NCSA Winter invite	12/7/2019	Germantown Academy Aquatic  Club	MA	Yes	950	4	f
106	Budner, Meredith	500	46175108	500 FR SCY	20	4:39.51	4:39.51	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	MD		949	4	f
107	Marrkand, Jen	500	124419784	500 FR SCY	22	4:39.52	4:39.52	2019 Summer Nationals (LCM)	UGA Fall Invitational 2017	12/1/2017	Unattached	VA		949	4	f
108	Oeztuerk, Sonnele	500	138861583	500 FR SCY	20	4:39.54	4:39.54	2019 Summer Nationals (LCM)	2019 SEC Champs	2/20/2019	Unattached	SE	Yes	949	4	f
109	White, Nikki	500	53880460	500 FR SCY	20	4:39.57	4:39.57	Summer Nationals (LCM)	2011 Big Ten Champs women	2/16/2011	Unattached	IN		948	4	f
110	Burnett, Rachael	500	62972341	500 FR SCY	20	4:39.63	4:39.63	2019 Winter US Open (LCM)	2012 Big East Champs	2/15/2012	Unattached	WV		948	4	f
111	Costa Schmid, Melania	500	46175136	500 FR SCY	20	4:39.66	4:39.66	Summer Nationals (LCM)	2010 NCAA D1 - Women	3/18/2010	Unattached	FL	Yes	947	4	f
112	Mayfield, Anna	500	90675683	500 FR SCY	20	4:39.67	4:39.67	2019 Summer Nationals (LCM)	2014 Georgia Tech Fall Invitat	11/20/2014	Unattached	AR		947	4	f
113	Cheverton, Sam	500	51457233	500 FR SCY	22	4:39.71	4:39.71	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	Ohio State University	OH	Yes	947	4	f
114	Homovich, Maddie	500	122599319	500 FR SCY	17	4:39.74	4:39.74	2019 Summer Nationals (LCM)	2017 College Challange	10/21/2017	Unattached	NC		958	4	f
115	Bohunicky, Jamie	500	53898163	500 FR SCY	20	4:39.79	4:39.79	Summer Nationals (LCM)	2011 SEC Champs	2/16/2011	Unattached	FL		946	4	f
116	Georges, Daniela	500	84233560	500 FR SCY	16	4:39.82	4:39.82	2017 US Open	2014 GU AGS Speedo Sectionals	2/27/2014	Aquazot Swim Club	CA	Yes	957	4	f
117	Ault, Taylor	500	138861477	500 FR SCY	19	4:39.93	4:39.93	2019 Summer Nationals (LCM)	2019 SEC Champs	2/20/2019	Unattached	FL		944	4	f
118	Preski, Alexis	500	149751509	500 FR SCY	22	4:39.94	4:39.94	2019 Summer Nationals (LCM)	2020 SEC Champs	2/19/2020	Unattached	SE		944	4	f
119	Thatcher, Zoe	500	116797630	500 FR SCY	20	4:39.95	4:39.95	2019 Summer Nationals (LCM)	2017 Bulldog Invitational	2/25/2017	Unattached	SE		944	4	f
120	Case, Lauren	500	117659735	500 FR SCY	18	4:39.97	4:39.97	2019 Summer Nationals (LCM)	2017 NCAA DI - Women	3/16/2017	Unattached	ST		944	4	f
121	Jahns, Anna	500	138870022	500 FR SCY	21	4:39.98	4:39.98	2019 Summer Nationals (LCM)	2019 ACC Women's Champs	2/21/2019	Unattached	NC		944	4	f
122	Carrozza, Quinn	500	73910134	500 FR SCY	16	4:40.00	4:40.00	2017 US Open	2013 GU AGS Speedo Champions	2/28/2013	Longhorn Aquatics	ST		955	4	f
123	Janzen, Kiera	500	79755755	500 FR SCY	20	4:40.13	4:40.13	2017 US Open	2013 Pro Series - Minneapolis	11/14/2013	University of Minnesota	MN		942	4	f
124	Glavinovich, Katie	500	146291374	500 FR SCY	20	4:40.15	4:40.15	2019 Summer Nationals (LCM)	Art Adamson Invitational	11/21/2019	Unattached	PC		942	4	f
125	Jacobi, Madison	500	80066250	500 FR SCY	20	4:40.17	4:40.17	2017 US Open	Auburn Swimming and Diving Fal	11/22/2013	Unattached	FL		942	4	f
126	Chard, Emma	500	105281707	500 FR SCY	19	4:40.21	4:40.21	2019 Summer Nationals (LCM)	2016 MW Champs	2/18/2016	Unattached	PN		941	4	f
127	Holub, Tamila	500	128781480	500 FR SCY	18	4:40.22	4:40.22	2019 Summer Nationals (LCM)	2018 NCAA DI - Women	3/15/2018	Unattached	US	Yes	941	4	f
128	Gruest, Valerie	500	116332498	500 FR SCY	17	4:40.23	4:40.23	2019 Summer Nationals (LCM)	2017 B1G 10 Champs women	2/16/2017	Unattached	IL	Yes	953	4	f
129	Dawson, Kendall	500	146312110	500 FR SCY	22	4:40.24	4:40.24	2019 Summer Nationals (LCM)	NC STATE GAC Invitational	11/21/2019	Unattached	AZ		941	4	f
130	Nack, Chantal	500	135032860	500 FR SCY	21	4:40.31	4:40.31	2019 Summer Nationals (LCM)	2018 Hawkeye Invitational	11/15/2018	Unattached	MN		940	4	f
131	Jennings, Christine	500	52109187	500 FR SCY	23	4:40.36	4:40.36	Summer Nationals (LCM)	2010 CA Winter CA NV Sectional	12/17/2010	Mission Viejo Nadadores	CA		940	4	f
132	McKenna, Paige	500	150648395	500 FR SCY	16	4:40.38	4:40.38	2019 Summer Nationals (LCM)	2020 PV SC Senior Championships	3/7/2020	Nation's Capital Swim Club	PV		951	4	f
133	Cieplucha, Tess	500	124401033	500 FR SCY	19	4:40.43	4:40.43	2019 Summer Nationals (LCM)	2017 Tennessee Invitational	11/30/2017	Unattached	SE	Yes	939	4	f
134	Gaid, Kelsey	500	54880203	500 FR SCY	20	4:40.45	4:40.45	Summer Nationals (LCM)	2011 NCAA DI - Women	3/17/2011	Unattached	GA		939	4	f
135	McCann, Meryn	500	127520148	500 FR SCY	19	4:40.50	4:40.50	2019 Summer Nationals (LCM)	2018 SEC Champs	2/15/2018	Unattached	GA	Yes	938	4	f
136	Davis, Allie	500	101724006	500 FR SCY	21	4:40.51	4:40.51	2019 Summer Nationals (LCM)	Purdue Invite 2015	11/20/2015	Unattached	IN		938	4	f
136	Hespeler, Jessica	500	112619830	500 FR SCY	21	4:40.51	4:40.51	2019 Summer Nationals (LCM)	2016 Hokie Fall Invitational	11/17/2016	Unattached	VA		938	4	f
138	Campbell, Katy	500	91132201	500 FR SCY	20	4:40.53	4:40.53	2019 Summer Nationals (LCM)	2014 Winter Nationals	12/4/2014	UCLA Swimming	CA		938	4	f
138	Simonovic, Kat	500	117402851	500 FR SCY	22	4:40.53	4:40.53	2019 Summer Nationals (LCM)	2017 PAC 12 Champs women	2/23/2017	Unattached	AZ	Yes	938	4	f
140	Marquardt, Ellie	500	146675924	500 FR SCY	18	4:40.56	4:40.56	2019 Summer Nationals (LCM)	PRINCETON SWIMMING BIG AL OPEN	12/6/2019	Unattached	NC		937	4	f
141	Moon, Caitlynn	500	127954269	500 FR SCY	22	4:40.57	4:40.57	2019 Summer Nationals (LCM)	Texas A&M Last Chance	2/23/2018	Unattached	GU		937	4	f
142	Borgersen, Hanne	500	102188869	500 FR SCY	21	4:40.64	4:40.64	2019 Summer Nationals (LCM)	UGA Fall Invitational 2015	12/4/2015	Unattached	VA		937	4	f
142	Taylor, Andie	500	63347859	500 FR SCY	20	4:40.64	4:40.64	2019 Winter US Open (LCM)	2011 CA OB Arena Invitational	11/17/2011	Unattached	PC		937	4	f
144	Sowinski, Katelyn	500	94415913	500 FR SCY	19	4:40.72	4:40.72	2019 Summer Nationals (LCM)	2015 B1G 10 Champs Women	2/19/2015	Unattached	MA		936	4	f
145	Weyant, Emma	500	145957246	500 FR SCY	17	4:40.85	4:40.85	2019 Summer Nationals (LCM)	2019 FL FHSAA Swim & Dive Champs - 4A	11/15/2019	Unattached	FL		946	4	f
146	Lee, Easop	500	127979472	500 FR SCY	17	4:40.89	4:40.89	2019 Summer Nationals (LCM)	2018 MD LSC Senior Championshi	2/24/2018	North Baltimore Aquatic Club	MD	Yes	945	4	f
147	Li, Xuanxu	500	45121594	500 FR SCY	16	4:40.91	4:40.91	Summer Nationals (LCM)	2010 CT SNCO Elm City 	2/12/2010	Unattached	CT	Yes	945	4	f
148	Lim, Lynette	500	80515359	500 FR SCY	21	4:41.07	4:41.07	2017 US Open	2013 UT Invite	12/5/2013	Unattached	CA	Yes	932	4	f
148	McMahon, Sycerika	500	106540459	500 FR SCY	20	4:41.07	4:41.07	2019 Summer Nationals (LCM)	2016 NCAA DI - Women	3/17/2016	Unattached	GU	Yes	932	4	f
150	Baxter, Tristan	500	80515058	500 FR SCY	21	4:41.08	4:41.08	2017 US Open	2013 Winter Nationals	12/5/2013	Arizona State University Swimming	AZ		932	4	f
150	Faulconer, Savanna	500	116800403	500 FR SCY	18	4:41.08	4:41.08	2019 Summer Nationals (LCM)	2017 Last Chance Meet	2/24/2017	Unattached	FL		932	4	f
150	Grote, Josie	500	146169801	500 FR SCY	21	4:41.08	4:41.08	2019 Summer Nationals (LCM)	2019 UT Invite	11/21/2019	Unattached	IN		932	4	f
153	Wade, Tatum	500	117402936	500 FR SCY	18	4:41.12	4:41.12	2019 Summer Nationals (LCM)	2017 PAC 12 Champs women	2/23/2017	Unattached	SE		931	4	f
