result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Jaeger, Connor	1500	110533982	1500 FR LCM	25	14:39.48	14:39.48	2019 Summer Nationals (LCM)	2016 Olympic Games	8/13/2016	Club Wolverine	MI		1053	60	m
2	Mellouli, Ous	1500	67648590	1500 FR LCM	28	14:40.31	14:40.31	2017 US Open	2012 Olympic Games	7/28/2012	Trojan Swim Club	CA	Yes	1051	60	m
3	Wilimovsky, Jordan	1500	110534050	1500 FR LCM	22	14:45.03	14:45.03	2019 Summer Nationals (LCM)	2016 Olympic Games	8/13/2016	Team Santa Monica	CA		1039	60	m
4	Grothe, Zane	1500	133036775	1500 FR LCM	26	14:48.40	14:48.40	2019 Summer Nationals (LCM)	2018 Pan Pacific Champs	8/9/2018	Unattached	CA		1030	60	m
5	Finke, Bobby	1500	133036731	1500 FR LCM	18	14:48.70	14:48.70	2019 Summer Nationals (LCM)	2018 Pan Pacific Champs	8/9/2018	Unattached	FL		1029	60	m
6	Gemmell, Andrew	1500	66512180	1500 FR LCM	21	14:52.19	14:52.19	2017 US Open	2012 Olympic Trials	6/25/2012	Delaware Swim Team	MA		1019	60	m
7	La Tourette, Chad	1500	57939238	1500 FR LCM	22	14:52.36	14:52.36	2020 Olympic Trials	2011 World Champs	7/24/2011	Unattached	CA		1019	60	m
8	Mahmoud, Akram	1500	99536487	1500 FR LCM	18	14:53.66	14:53.66	2020 Olympic Trials	2015 World Champs	8/9/2015	Unattached	SC	Yes	1016	60	m
9	McBroom, Michael	1500	77865439	1500 FR LCM	22	14:53.95	14:53.95	2019 Summer Nationals (LCM)	2013 World Champs	7/28/2013	Unattached	GU		1015	60	m
10	Sawrymowicz, Mateusz	1500	67648614	1500 FR LCM	25	14:54.32	14:54.32	2017 US Open	2012 Olympic Games	7/28/2012	Trojan Swim Club	CA	Yes	1014	60	m
11	Vanderkaay, Peter	1500	57940205	1500 FR LCM	27	14:54.99	14:54.99	2020 Olympic Trials	2011 World Champs	7/24/2011	Unattached	MI		1012	60	m
12	Ipsen, Anton	1500	140435186	1500 FR LCM	24	14:57.15	14:57.15	2020 Olympic Trials	2019 Pro Series - Richmond	4/13/2019	Wolfpack Elite	NC	Yes	1006	60	m
13	Ryan, Sean	1500	77479052	1500 FR LCM	20	14:57.33	14:57.33	2019 Summer Nationals (LCM)	2013 WUGS	7/10/2013	Unattached	MI		1006	60	m
14	Zhang, Lin	1500	49337648	1500 FR LCM	23	14:58.90	14:58.90	2020 Olympic Trials	2010 Pan Pacific Champs	8/18/2010	Trojan Swim Club	CA	Yes	1002	60	m
15	Sweetser, True	1500	120206069	1500 FR LCM	19	14:59.73	14:59.73	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Stanford Swimming	PC		999	60	m
16	Brinegar, Michael	1500	143707075	1500 FR LCM	19	15:00.82	15:00.82	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Mission Viejo Nadadores	CA		997	60	m
17	Houck, Logan	1500	121630891	1500 FR LCM	20	15:01.70	15:01.70	2019 Summer Nationals (LCM)	2017 U.S. Open	8/2/2017	Sandpipers Of Nevada	CA		994	60	m
18	Ransford, Pj	1500	120206041	1500 FR LCM	20	15:01.82	15:01.82	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Univ. Of Michigan Swim Team	MI		994	60	m
19	Auboeck, Felix	1500	149096121	1500 FR LCM	20	15:02.78	15:02.78	2019 Summer Nationals (LCM)	2017 World Champs	7/29/2017	Unattached	MI	Yes	991	60	m
20	Klueh, Michael	1500	58251832	1500 FR LCM	24	15:04.24	15:04.24	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	FAST Swim Team	CA		988	60	m
21	Frayler, Arthur	1500	66512105	1500 FR LCM	18	15:04.69	15:04.69	2017 US Open	2012 Olympic Trials	6/25/2012	Germantown Academy Aquatic  Club	MA		986	60	m
22	Acosta, Marcelo	1500	149096013	1500 FR LCM	21	15:04.79	15:04.79	2019 Summer Nationals (LCM)	2017 World Champs	7/29/2017	Unattached	KY	Yes	986	60	m
23	Katz, Arik	1500	143707170	1500 FR LCM	17	15:05.93	15:05.93	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Sarasota Tsunami Swim Team	FL		984	60	m
24	Smith, Clark	1500	107745159	1500 FR LCM	21	15:05.97	15:05.97	2020 Olympic Trials	2016 ST TXLA 11&Over End of School Splash	5/22/2016	Unattached	ST		983	60	m
25	Abruzzo, Andrew	1500	121842741	1500 FR LCM	17	15:06.48	15:06.48	2019 Summer Nationals (LCM)	2017 World JR Champs 	8/28/2017	Plymouth Whitemarsh Aquatics	MA		982	60	m
25	Feeley, Ryan	1500	58250998	1500 FR LCM	19	15:06.48	15:06.48	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Badger Swim Club	MR		982	60	m
27	Agnel, Yannick	1500	81957234	1500 FR LCM	21	15:07.76	15:07.76	2019 Summer Nationals (LCM)	2014 Pro Series - Austin	1/17/2014	North Baltimore Aquatic Club	MD	Yes	978	60	m
28	Norman, Nick	1500	132599545	1500 FR LCM	21	15:08.81	15:08.81	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	California Aquatics	PC		976	60	m
29	Koski, Matias	1500	64486111	1500 FR LCM	17	15:09.17	15:09.17	2017 US Open	2012 Pro Swim - Indianapolis	3/29/2012	Dynamo Swim Club	GA	Yes	975	60	m
30	Wieser, Chris	1500	109220927	1500 FR LCM	20	15:09.70	15:09.70	2019 Summer Nationals (LCM)	2016 Olympic Trials 	7/3/2016	Tucson Ford Dealers Aquatics	AZ		973	60	m
31	Grodzki, Martin	1500	65222342	1500 FR LCM	21	15:10.47	15:10.47	2017 US Open	124th German Championships	5/10/2012	Unattached	GA	Yes	971	60	m
32	Litherland, Kevin	1500	120206005	1500 FR LCM	21	15:10.93	15:10.93	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Dynamo Swim Club	GA		970	60	m
33	Pinion, Evan	1500	58337143	1500 FR LCM	16	15:11.03	15:11.03	2020 Olympic Trials	2011 FINA World Junior Champs	8/16/2011	Pilot Aquatic Club - Knoxville	SE		988	60	m
34	Burns, Janardan	1500	88506602	1500 FR LCM	18	15:11.35	15:11.35	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Mission Viejo Nadadores	CA		969	60	m
35	Calloni, Johannes	1500	132830411	1500 FR LCM	18	15:11.47	15:11.47	2019 Summer Nationals (LCM)	2018 European Jr Champs	7/5/2018	Unattached	PC	Yes	969	60	m
36	Mitchell, Jake	1500	143707210	1500 FR LCM	17	15:11.52	15:11.52	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Carmel Swim Club	IN		969	60	m
37	Glaesner, Mads	1500	57938803	1500 FR LCM	22	15:12.52	15:12.52	2020 Olympic Trials	2011 World Champs	7/24/2011	Unattached	CA	Yes	966	60	m
38	Zhang, Ziyang	1500	148834604	1500 FR LCM	18	15:13.29	15:13.29	2020 Olympic Trials	2019 U.S. Open	12/7/2019	Team Santa Monica	CA	Yes	964	60	m
39	Knowles, Eric	1500	143707176	1500 FR LCM	20	15:13.52	15:13.52	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Wolfpack Elite	NC		963	60	m
40	Vargas Jacobo, Ricardo	1500	143864451	1500 FR LCM	21	15:14.99	15:14.99	2020 Olympic Trials	2019 Pan Am Games	8/10/2019	Club Wolverine	MI	Yes	959	60	m
41	Peterson, Chip	1500	54488556	1500 FR LCM	23	15:15.25	15:15.25	2020 Olympic Trials	2011 Pro Series - Indianapolis 	3/3/2011	FAST Swim Team	CA		959	60	m
42	Egan, Liam	1500	88629741	1500 FR LCM	18	15:15.53	15:15.53	2020 Olympic Trials	2014 Jr Pan Pacific Championships	8/27/2014	Crimson Aquatics	NE		958	60	m
43	Patton, Matt	1500	66513527	1500 FR LCM	25	15:15.64	15:15.64	2017 US Open	2012 Olympic Trials	6/25/2012	Club Wolverine	MI		958	60	m
44	Collins, Jack	1500	143707091	1500 FR LCM	21	15:15.75	15:15.75	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Badger Swim Club,Inc.	MR		957	60	m
45	Karap, Nezir	1500	107768735	1500 FR LCM	22	15:16.29	15:16.29	2020 Olympic Trials	2016 European Champs	5/17/2016	Unattached	AZ	Yes	956	60	m
46	Abbott, Taylor	1500	99637765	1500 FR LCM	17	15:16.35	15:16.35	2020 Olympic Trials	2015 World JR Champs	8/30/2015	Nitro Swimming	ST		957	60	m
47	O'Connor, Daniel	1500	88506793	1500 FR LCM	22	15:16.38	15:16.38	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Mission Viejo Nadadores	CA		956	60	m
48	Ores, Jake	1500	88506722	1500 FR LCM	21	15:16.86	15:16.86	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Loveland Swim Club	CO		955	60	m
49	Smith, Cj	1500	88506754	1500 FR LCM	21	15:16.96	15:16.96	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Minnesota Aquatics	MN		954	60	m
50	Plage, James	1500	143857001	1500 FR LCM	16	15:16.97	15:16.97	2020 Olympic Trials	2019 Summer Junior Nats	8/6/2019	Aquabears	CT		972	60	m
51	Hirai, Yasu	1500	107929174	1500 FR LCM	26	15:17.54	15:17.54	2020 Olympic Trials	Japan Open 2016	5/20/2016	Unattached	US	Yes	953	60	m
52	Apel, Aaron	1500	110494619	1500 FR LCM	17	15:17.60	15:17.60	2019 Summer Nationals (LCM)	2016 Summer Junior Nats	8/8/2016	Scottsdale Aquatic Club	AZ		953	60	m
53	Linker, Adam	1500	109217143	1500 FR LCM	20	15:17.75	15:17.75	2019 Summer Nationals (LCM)	2016 Olympic Trials 	7/2/2016	Marlins of Raleigh	NC		952	60	m
54	Hedlin, Eric	1500	49368981	1500 FR LCM	17	15:17.81	15:17.81	2020 Olympic Trials	2010 Jr Pan Pacific Champs	8/26/2010	North Coast Aquatics	SI	Yes	953	60	m
55	Brady, Andrew	1500	121630812	1500 FR LCM	21	15:17.90	15:17.90	2019 Summer Nationals (LCM)	2017 U.S. Open	8/2/2017	Unattached	PV		952	60	m
55	Yeager, Chris	1500	120206088	1500 FR LCM	18	15:17.90	15:17.90	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Nitro Swimming	ST		952	60	m
57	Arnold, J.P.	1500	58250124	1500 FR LCM	24	15:18.01	15:18.01	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Mission Viejo Nadadores	CA		952	60	m
58	Hao, Yun	1500	48403297	1500 FR LCM	15	15:18.75	15:18.75	2020 Olympic Trials	2010 CA LOS ANGELES GRAND PRIX	7/8/2010	Unattached	NM	Yes	996	60	m
59	Heron, David	1500	88506650	1500 FR LCM	19	15:18.85	15:18.85	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Tennessee Aquatics	SE		949	60	m
60	Grieshop, Sean	1500	107528371	1500 FR LCM	17	15:18.88	15:18.88	2020 Olympic Trials	2016 Atlanta Classic Swim Meet	5/15/2016	Nitro Swimming	ST		950	60	m
61	Hirschberger, Matthew	1500	95659391	1500 FR LCM	16	15:19.23	15:19.23	2020 Olympic Trials	2015 FL NCSA Spring Champs	3/21/2015	Nation's Capital Swim Club	PV		966	60	m
62	Hyogo, Kei	1500	108064596	1500 FR LCM	20	15:19.49	15:19.49	2020 Olympic Trials	2016 ST TXLA Longhorn Aquatics Elite Invite	6/5/2016	Yale University	CT	Yes	948	60	m
63	Kinderwater, Joe	1500	49216150	1500 FR LCM	21	15:19.57	15:19.57	2020 Olympic Trials	2010 Summer Nationals	8/3/2010	WSY Swimming	MA		948	60	m
64	Gravley, Brennan	1500	142221906	1500 FR LCM	18	15:19.59	15:19.59	2020 Olympic Trials	2019 CA MVN SMOC	6/20/2019	Sandpipers Of Nevada	CA		947	60	m
65	Plattel, Lleyton	1500	140453836	1500 FR LCM	16	15:20.46	15:20.46	2020 Olympic Trials	2019 Swim Cup Eindhoven	4/12/2019	Pleasanton Seahawks	PC	Yes	963	60	m
66	Roditi, Matan	1500	148833710	1500 FR LCM	21	15:20.69	15:20.69	2020 Olympic Trials	2019 U.S. Open	12/7/2019	Team Santa Monica	CA	Yes	945	60	m
67	Yeadon, Zach	1500	132600393	1500 FR LCM	19	15:21.21	15:21.21	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Alamo Area Aquatic Association	ST		943	60	m
68	Swanson, Chris	1500	109217171	1500 FR LCM	21	15:21.22	15:21.22	2019 Summer Nationals (LCM)	2016 Olympic Trials 	7/2/2016	University of Pennsylvania	MA		943	60	m
69	Lawless, Ben	1500	120206000	1500 FR LCM	20	15:21.32	15:21.32	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Central Chesapeake Swimming	MD		943	60	m
70	Lamar, Simon	1500	110494805	1500 FR LCM	16	15:22.03	15:22.03	2019 Summer Nationals (LCM)	2016 Summer Junior Nats	8/8/2016	FAST Swim Team	CA		959	60	m
71	Dant, Ross	1500	143707104	1500 FR LCM	18	15:22.06	15:22.06	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Hickory Foundation YMCA Seahorse Swim Team	NC		941	60	m
72	Miller, Kevin	1500	143707209	1500 FR LCM	21	15:22.49	15:22.49	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Athens Bulldog Swim Club	GA		940	60	m
73	Maitland, Kier	1500	49250136	1500 FR LCM	21	15:22.54	15:22.54	2020 Olympic Trials	2010 Canadian National Championships	7/28/2010	Unattached	CA	Yes	940	60	m
74	Tolosa, Juan	1500	110388689	1500 FR LCM	21	15:22.63	15:22.63	2019 Summer Nationals (LCM)	2016 U.S. Open	8/2/2016	Pitchfork Aquatics	AZ	Yes	940	60	m
75	Thomson, Danny	1500	77808197	1500 FR LCM	20	15:22.85	15:22.85	2019 Summer Nationals (LCM)	2013 U.S. Open 	7/30/2013	Hinsdale Swim Club	IL		939	60	m
76	Calvillo, Mikey	1500	132598100	1500 FR LCM	17	15:23.03	15:23.03	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Alamo Area Aquatic Association	ST		939	60	m
77	Meyer, Alex	1500	49337765	1500 FR LCM	22	15:23.64	15:23.64	2020 Olympic Trials	2010 Pan Pacific Champs	8/18/2010	Crimson Aquatics	NE		937	60	m
78	Reed, Greg	1500	132599745	1500 FR LCM	18	15:24.19	15:24.19	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Athens Bulldog Swim Club	GA		936	60	m
79	De Angulo, Mateo	1500	98780711	1500 FR LCM	25	15:24.27	15:24.27	2020 Olympic Trials	2015 Pan American Games	7/18/2015	Unattached	FL	Yes	935	60	m
80	Gomez Perez, Alejandro	1500	58262115	1500 FR LCM	26	15:24.29	15:24.29	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Gator Swim Club	FL	Yes	935	60	m
81	Magahey, Jake	1500	132599294	1500 FR LCM	16	15:24.39	15:24.39	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	SwimAtlanta	GA		953	60	m
82	Dannhauser, Josh	1500	140402095	1500 FR LCM	21	15:24.55	15:24.55	2020 Olympic Trials	2019 South African Nats	4/8/2019	War Eagle Swimming	SE	Yes	935	60	m
83	Fowler, Ty	1500	99521985	1500 FR LCM	20	15:24.70	15:24.70	2020 Olympic Trials	2015 Summer Nationals	8/9/2015	Tucson Ford Dealers Aquatics	AZ		934	60	m
84	Roberts, Jonathan	1500	77897234	1500 FR LCM	17	15:24.82	15:24.82	2019 Summer Nationals (LCM)	2013 Summer Junior Nats 	8/5/2013	North Texas Nadadores	NT		935	60	m
85	Shoults, Grant	1500	109217165	1500 FR LCM	19	15:24.83	15:24.83	2019 Summer Nationals (LCM)	2016 Olympic Trials 	7/2/2016	Mission Viejo Nadadores	CA		934	60	m
86	Bekemeyer, Cody	1500	120205900	1500 FR LCM	20	15:24.93	15:24.93	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Gamecock Aquatics	SC		934	60	m
87	Randall, Mark	1500	55392331	1500 FR LCM	25	15:25.00	15:25.00	2020 Olympic Trials	SA National and Youth Open Championships	4/11/2011	Crimson Tide Aquatics	SE	Yes	933	60	m
88	Charlesworth, Charlie	1500	52380696	1500 FR LCM	21	15:25.03	15:25.03	2020 Olympic Trials	British Gas ASA National Championships (50m)	8/18/2010	Trojan Swim Club	CA	Yes	933	60	m
89	Mosko, David	1500	49216657	1500 FR LCM	21	15:25.64	15:25.64	2020 Olympic Trials	2010 Summer Nationals	8/3/2010	Cincinnati Marlins	OH		932	60	m
90	Yildirimer, Ediz	1500	57252129	1500 FR LCM	17	15:25.71	15:25.71	2020 Olympic Trials	38th European Junior Championships 2011	7/6/2011	Unattached	GU	Yes	932	60	m
91	Enderica, Esteban	1500	75172945	1500 FR LCM	22	15:25.85	15:25.85	2017 US Open	Maria Lenk Trophy	4/22/2013	Unattached	FG	Yes	931	60	m
92	Freeman, Will	1500	58251128	1500 FR LCM	19	15:25.92	15:25.92	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	SwimAtlanta	GA		931	60	m
93	Caldwell, Nicholas	1500	77808073	1500 FR LCM	20	15:26.17	15:26.17	2019 Summer Nationals (LCM)	2013 U.S. Open 	7/30/2013	Unattached	WI		930	60	m
94	Perez-Vertti, Arturo	1500	75008798	1500 FR LCM	21	15:26.20	15:26.20	2017 US Open	National Olympic 2013	4/27/2013	Mission Viejo Nadadores	CA	Yes	930	60	m
95	El Kamash, Marwan	1500	133156711	1500 FR LCM	24	15:26.40	15:26.40	2019 Summer Nationals (LCM)	13th African Swimming and Open Water Championships	9/14/2018	Unattached	AZ	Yes	930	60	m
96	Cosgarea, Drew	1500	49215180	1500 FR LCM	17	15:27.11	15:27.11	2020 Olympic Trials	2010 Summer Nationals	8/3/2010	North Baltimore Aquatic Club	MD		929	60	m
97	Furtek, Pawel	1500	107956335	1500 FR LCM	20	15:27.39	15:27.39	2020 Olympic Trials	Polish Championships	5/27/2016	Unattached	CA	Yes	927	60	m
98	Greenhalgh, Andrew	1500	88506639	1500 FR LCM	18	15:27.48	15:27.48	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Rockville Montgomery Swim Club	PV		927	60	m
99	Curley, Hayden	1500	148831463	1500 FR LCM	20	15:27.67	15:27.67	2020 Olympic Trials	2019 U.S. Open	12/7/2019	University of Louisville	KY		927	60	m
100	Nagle, Brett	1500	67736049	1500 FR LCM	22	15:27.87	15:27.87	2017 US Open	2012 U.S. Open 	8/7/2012	Unattached	NC		926	60	m
101	Redondo, Logan	1500	109217161	1500 FR LCM	22	15:28.17	15:28.17	2019 Summer Nationals (LCM)	2016 Olympic Trials 	7/2/2016	Mission Viejo Nadadores	CA	Yes	925	60	m
102	Becker, Dylan	1500	143864770	1500 FR LCM	17	15:28.31	15:28.31	2020 Olympic Trials	2019 NCSA Summer Champs	8/10/2019	Sandpipers Of Nevada	CA		926	60	m
103	Fail, Brooks	1500	132598465	1500 FR LCM	18	15:28.36	15:28.36	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Tucson Ford Dealers Aquatics	AZ		925	60	m
104	Hamilton, Craig	1500	76595047	1500 FR LCM	21	15:28.57	15:28.57	2019 Summer Nationals (LCM)	British Gas Championships 2013	6/26/2013	Unattached	LA	Yes	924	60	m
105	Magnan, Sam	1500	88367249	1500 FR LCM	17	15:28.58	15:28.58	2020 Olympic Trials	2014 Summer Junior Nats	7/30/2014	Parkland Aquatic Club	MA		925	60	m
106	Burns, Aidan	1500	132598078	1500 FR LCM	20	15:29.45	15:29.45	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Santa Clara Swim Club	PC		922	60	m
107	Roberts, Will	1500	132599774	1500 FR LCM	19	15:29.75	15:29.75	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Univ. Of Michigan Swim Team	MI		921	60	m
108	Fesenko, Sergiy	1500	64271670	1500 FR LCM	29	15:29.78	15:29.78	2020 Olympic Trials	2012 Spring Southern Zone Selectionals	3/15/2012	Unattached	FL	Yes	921	60	m
109	Aviotti, Drew	1500	88506590	1500 FR LCM	19	15:30.01	15:30.01	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	University of Kentucky Swim Team	KY		921	60	m
110	Nakaya, Shingo	1500	85204055	1500 FR LCM	17	15:30.26	15:30.26	2019 Summer Nationals (LCM)	Japan Swim 2014	4/10/2014	Unattached	CA	Yes	921	60	m
111	Goertemiller, Cliff	1500	67785248	1500 FR LCM	17	15:30.39	15:30.39	2017 US Open	2012 Summer Junior Nats	8/13/2012	Dayton Raiders	OH		920	60	m
112	Bready, Chris	1500	121630814	1500 FR LCM	21	15:30.40	15:30.40	2019 Summer Nationals (LCM)	2017 U.S. Open	8/2/2017	Bearcat Aquatics	OH		920	60	m
113	Higgins, Walker	1500	143707153	1500 FR LCM	22	15:30.48	15:30.48	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	Tennessee Aquatics	SE		919	60	m
114	Hutchins, Matt	1500	118142163	1500 FR LCM	22	15:30.68	15:30.68	2019 Summer Nationals (LCM)	2017 NZ Open Championships	4/7/2017	Wisconsin Aquatics	WI	Yes	919	60	m
115	Erlenmeyer, Danny	1500	132598446	1500 FR LCM	20	15:30.85	15:30.85	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Wolfpack Elite	NC		918	60	m
116	Silva, William	1500	77808318	1500 FR LCM	20	15:30.89	15:30.89	2019 Summer Nationals (LCM)	2013 U.S. Open 	7/30/2013	Gator Swim Club	FL		918	60	m
117	Pedraza, Joey	1500	58252714	1500 FR LCM	24	15:30.95	15:30.95	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Davie Nadadores Swim Team	FG	Yes	918	60	m
118	McIntyre, Jack	1500	120206017	1500 FR LCM	19	15:30.96	15:30.96	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Wolfpack Elite	NC		918	60	m
119	Puskovitch, Ivan	1500	132824097	1500 FR LCM	17	15:31.28	15:31.28	2019 Summer Nationals (LCM)	2018 Summer Junior Nats	7/31/2018	Episcopal Academy Aquatic Club	MA		918	60	m
120	Smith, T.C.	1500	148833970	1500 FR LCM	20	15:31.51	15:31.51	2020 Olympic Trials	2019 U.S. Open	12/7/2019	University of Louisville	KY		917	60	m
121	Rice, Sam	1500	148833673	1500 FR LCM	23	15:31.87	15:31.87	2020 Olympic Trials	2019 U.S. Open	12/7/2019	Tennessee Aquatics	SE		916	60	m
122	Omana, Carlos	1500	49285245	1500 FR LCM	17	15:31.93	15:31.93	2020 Olympic Trials	2010 Summer Junior Nats	8/9/2010	Metro Aquatic Club of Miami	FG	Yes	916	60	m
123	Bishop, Karl	1500	120205903	1500 FR LCM	19	15:31.94	15:31.94	2019 Summer Nationals (LCM)	2017 Summer Nationals	6/27/2017	Cheshire Y Sea Dog  Swim Club	CT		916	60	m
124	Kaskawal, Jerad	1500	102156348	1500 FR LCM	19	15:32.05	15:32.05	2020 Olympic Trials	2015 Winter Nationals	12/5/2015	FAST Swim Team	CA		915	60	m
125	Hinshaw, Adam	1500	66512489	1500 FR LCM	18	15:32.11	15:32.11	2017 US Open	2012 Olympic Trials	6/25/2012	Palo Alto Stanford Aquatics	PC		915	60	m
125	Kriegl, Roger	1500	88506674	1500 FR LCM	16	15:32.11	15:32.11	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Conejo Simi Swim Club	CA		933	60	m
125	Wilcox, Jackson	1500	56682277	1500 FR LCM	21	15:32.11	15:32.11	2020 Olympic Trials	2011 Pro Swim - Santa Clara	6/16/2011	Longhorn Aquatics	ST		915	60	m
128	Hinshaw, Ryan	1500	58251545	1500 FR LCM	21	15:32.43	15:32.43	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Santa Clara Swim Club	PC		914	60	m
129	Huxhold, Mitchell	1500	88506657	1500 FR LCM	21	15:32.55	15:32.55	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Roadrunner Aquatic	CC		914	60	m
130	Daniec, Jon	1500	67735932	1500 FR LCM	20	15:32.63	15:32.63	2017 US Open	2012 U.S. Open 	8/7/2012	Mission Viejo Nadadores	CA		914	60	m
131	Freeman, Trey	1500	131579566	1500 FR LCM	18	15:32.76	15:32.76	2019 Summer Nationals (LCM)	2018 SE Richard Quick Invitati	6/24/2018	Baylor Swim Club	SE		913	60	m
132	Rainey, Ian	1500	98772089	1500 FR LCM	19	15:32.79	15:32.79	2020 Olympic Trials	2015 GA LC Speedo Sectionals	7/12/2015	Club Wolverine	MI		913	60	m
133	Stitt, Cameron	1500	88506764	1500 FR LCM	19	15:33.07	15:33.07	2020 Olympic Trials	2014 Summer Nationals	8/6/2014	Club Wolverine	MI		913	60	m
134	Casey, Brendan	1500	103716254	1500 FR LCM	19	15:33.17	15:33.17	2020 Olympic Trials	2015 McDonalds Queensland Champs	12/15/2015	Team Santa Monica	CA		912	60	m
135	Singley, Ted	1500	66514019	1500 FR LCM	18	15:33.23	15:33.23	2017 US Open	2012 Olympic Trials	6/25/2012	North Texas Nadadores	NT		912	60	m
136	Bretzmann, Thomas	1500	132823972	1500 FR LCM	18	15:33.26	15:33.26	2019 Summer Nationals (LCM)	2018 Summer Junior Nats	7/31/2018	North Carolina Aquatic Club	NC		912	60	m
137	Johnston, David	1500	143856650	1500 FR LCM	17	15:33.36	15:33.36	2020 Olympic Trials	2019 Summer Junior Nats	8/6/2019	Rockwall Aquatic Center of Excellence	NT		913	60	m
138	Clark, Charlie	1500	143857340	1500 FR LCM	17	15:33.51	15:33.51	2020 Olympic Trials	2019 Summer Junior Nats	8/6/2019	Vacationland Swim Club	LE		912	60	m
139	Weik, Al	1500	67736143	1500 FR LCM	20	15:33.78	15:33.78	2017 US Open	2012 U.S. Open 	8/7/2012	Indiana University Swim Team	IN		911	60	m
140	McLean, Matt	1500	81959703	1500 FR LCM	25	15:33.84	15:33.84	2019 Summer Nationals (LCM)	2014 Pro Series - Austin	1/17/2014	North Baltimore Aquatic Club	MD		911	60	m
141	Pekarske, Scott	1500	143856980	1500 FR LCM	18	15:33.86	15:33.86	2020 Olympic Trials	2019 Summer Junior Nats	8/6/2019	Tucson Ford Dealers Aquatics	AZ		911	60	m
142	Gallant, Will	1500	143707139	1500 FR LCM	18	15:33.92	15:33.92	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	West Hartford Aquatic Team	CT		910	60	m
143	Mason, Gordon	1500	141417365	1500 FR LCM	19	15:33.98	15:33.98	2020 Olympic Trials	2019 CA Speedo Grand Challenge	5/24/2019	Team Santa Monica	CA		910	60	m
144	Jones, Carl	1500	58262018	1500 FR LCM	22	15:34.44	15:34.44	2020 Olympic Trials	2011 Summer Nationals	8/2/2011	Tennessee Aquatics	SE		909	60	m
145	Taylor, Jason	1500	49217514	1500 FR LCM	19	15:34.58	15:34.58	2020 Olympic Trials	2010 Summer Nationals	8/3/2010	Brandon Sports & Aquatic Center	FL		909	60	m
146	Makhija, Aryan	1500	143707195	1500 FR LCM	19	15:34.71	15:34.71	2020 Olympic Trials	2019 Summer Nationals	7/31/2019	War Eagle Swimming	SE	Yes	908	60	m
147	Curl, Ethan	1500	121630841	1500 FR LCM	21	15:34.72	15:34.72	2019 Summer Nationals (LCM)	2017 U.S. Open	8/2/2017	Indiana University	IN		908	60	m
148	McDowell, Nick	1500	132599352	1500 FR LCM	20	15:34.76	15:34.76	2019 Summer Nationals (LCM)	2018 Summer Nationals	7/25/2018	Boilermaker Aquatics	IN		908	60	m
