result_rank	full_name	distance	time_id	event_desc	swimmer_age	swim_time_formatted	alt_adj_swim_time_formatted	standard_name	meet_name	swim_date	club_name	lsc_id	foreign_yesno	hytek_power_points	event_id	gender
1	Dressel, Caeleb	100	128977642	100 FR SCY	21	39.90	39.90	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	FL		1124	2	m
2	Morozov, Vladimir	100	74578276	100 FR SCY	20	40.76	40.76	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	CA	Yes	1074	2	m
3	Farris, Dean	100	140252754	100 FR SCY	21	40.80	40.80	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	NE		1071	2	m
4	Chadwick, Michael	100	117867100	100 FR SCY	21	40.95	40.95	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/25/2017	Unattached	MV		1062	2	m
5	Held, Ryan	100	128977728	100 FR SCY	22	41.05r	41.05	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	NC		1057	2	m
6	Jackson, Tate	100	135501390	100 FR SCY	21	41.06	41.06	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	12/1/2018	Unattached	ST		1056	2	m
7	Adrian, Nathan	100	55064010	100 FR SCY	22	41.10	41.10	Summer Nationals (LCM)	2011 NCAA DI - Men	3/24/2011	Unattached	PC		1054	2	m
8	Pieroni, Blake	100	128977535	100 FR SCY	22	41.16	41.16	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	IN		1050	2	m
9	Bilis, Simonas	100	106781604	100 FR SCY	22	41.18	41.18	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	NC	Yes	1049	2	m
10	Hoffer, Ryan	100	102569398	100 FR SCY	17	41.23	41.23	2019 Summer Nationals (LCM)	2015 Winter Junior Nats - West	12/12/2015	Scottsdale Aquatic Club	AZ		1068	2	m
11	Krueger, Daniel	100	150197779	100 FR SCY	20	41.26	41.26	2019 Summer Nationals (LCM)	2020 Big 12 Champs	2/29/2020	Unattached	ST		1044	2	m
12	Ress, Justin	100	128977545	100 FR SCY	20	41.34	41.34	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	NC		1040	2	m
13	Grevers, Matt	100	51457676	100 FR SCY	25	41.35	41.35	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	Tucson Ford Dealers Aquatics	AZ		1039	2	m
14	Apple, Zach	100	128977619	100 FR SCY	20	41.36	41.36	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	SE		1039	2	m
15	Chierighini, Marcelo	100	83677157	100 FR SCY	23	41.46r	41.46	2017 US Open	2014 SEC Champs	2/22/2014	Unattached	SE	Yes	1033	2	m
16	Blaskovic, Bruno	100	150195345	100 FR SCY	21	41.49	41.49	2019 Summer Nationals (LCM)	2020 B1G 10 Champs men	2/29/2020	Unattached	IN	Yes	1031	2	m
17	Gkolomeev, Kristian	100	106781627	100 FR SCY	22	41.52	41.52	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	SE	Yes	1029	2	m
18	Molacek, Jacob	100	128977681	100 FR SCY	22	41.55	41.55	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	NC		1028	2	m
19	Howard, Robert	100	138931844	100 FR SCY	22	41.57	41.57	2019 Summer Nationals (LCM)	2019 SEC Champs	2/23/2019	Unattached	SE		1027	2	m
20	Becker, Bowe	100	127936052	100 FR SCY	20	41.61	41.61	2019 Summer Nationals (LCM)	2018 B1G 10 Champs Men	2/24/2018	Unattached	MN		1024	2	m
20	Ringgold, Brett	100	106781599	100 FR SCY	20	41.61r	41.61	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	ST		1024	2	m
22	Feigen, Jimmy	100	55064037	100 FR SCY	21	41.66	41.66	Summer Nationals (LCM)	2011 NCAA DI - Men	3/24/2011	Unattached	ST		1021	2	m
23	Haas, Townley	100	128977653	100 FR SCY	21	41.67	41.67	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	ST		1021	2	m
24	Decoursey, Kyle	100	138931794	100 FR SCY	22	41.71	41.71	2019 Summer Nationals (LCM)	2019 SEC Champs	2/23/2019	Unattached	SE		1019	2	m
25	Kusch, Marius	100	139861858	100 FR SCY	25	41.73	41.73	2019 Summer Nationals (LCM)	2019 NCAA DII	3/16/2019	Unattached	NC	Yes	1017	2	m
26	Rooney, Maxime	100	138931922	100 FR SCY	20	41.74	41.74	2019 Summer Nationals (LCM)	2019 SEC Champs	2/23/2019	Unattached	FL		1017	2	m
27	Brown, Adam	100	55063716	100 FR SCY	22	41.75	41.75	Summer Nationals (LCM)	2011 NCAA DI - Men	3/24/2011	Unattached	SE	Yes	1016	2	m
28	Sendyk, Pawel	100	140251374	100 FR SCY	21	41.76	41.76	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	PC	Yes	1016	2	m
29	Murray, John	100	84978762	100 FR SCY	19	41.77	41.77	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	ST		1015	2	m
30	Holoda, Peter	100	127653529	100 FR SCY	22	41.78	41.78	2019 Summer Nationals (LCM)	2018 SEC Champs	2/18/2018	Unattached	SE	Yes	1015	2	m
31	Auchinachie, Cameron	100	140251249	100 FR SCY	20	41.81	41.81	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	CO		1013	2	m
32	Waddell, Zane	100	149876961	100 FR SCY	21	41.82	41.82	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	SE	Yes	1012	2	m
33	Schreuders, Mikel	100	140251370	100 FR SCY	20	41.88	41.88	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	MV	Yes	1009	2	m
34	Berens, Ricky	100	74020013	100 FR SCY	24	41.90	41.90	2017 US Open	2013 ST TXLA American Short Co	3/7/2013	Longhorn Aquatics	ST		1008	2	m
34	Cielo, Cesar	100	79764939	100 FR SCY	26	41.90	41.90	2017 US Open	2013 Pro Series - Minneapolis	11/14/2013	Unattached	FG	Yes	1008	2	m
36	Korstanje, Nyls	100	140251315	100 FR SCY	20	41.91	41.91	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	NC	Yes	1007	2	m
37	Craig, Cameron	100	117090327	100 FR SCY	19	41.95	41.95	2019 Summer Nationals (LCM)	2017 PAC 12 Champs men	3/4/2017	Unattached	AZ		1005	2	m
38	Lynch, Justin	100	128977722	100 FR SCY	21	41.97r	41.97	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	PC		1004	2	m
39	Hassan, Mohamed	100	128977725	100 FR SCY	21	41.98r	41.98	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	US	Yes	1003	2	m
39	Swift, Carter	100	150587335	100 FR SCY	21	41.98r	41.98	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	AZ	Yes	1003	2	m
41	Vera, Blaise	100	139313234	100 FR SCY	19	42.04	42.04	2019 Summer Nationals (LCM)	2019 ACC Men's Champs	3/2/2019	Unattached	AM		1000	2	m
42	De Lucca, Joao	100	70125472	100 FR SCY	22	42.05	42.05	2017 US Open	2012 Winter Nationals	11/29/2012	University of Louisville	KY	Yes	999	2	m
43	Hill, Daxon	100	55064047	100 FR SCY	20	42.06	42.06	Summer Nationals (LCM)	2011 NCAA DI - Men	3/24/2011	Unattached	ST		999	2	m
43	Louw, Gideon	100	46384998	100 FR SCY	22	42.06	42.06	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	SE	Yes	999	2	m
45	Jensen, Michael	100	135488462	100 FR SCY	20	42.10	42.10	2019 Summer Nationals (LCM)	UGA Fall Invitational 2018	12/1/2018	Unattached	PC		996	2	m
46	Moore, Graeme	100	55064109	100 FR SCY	22	42.11r	42.11	Summer Nationals (LCM)	2011 NCAA DI - Men	3/26/2011	Unattached	PC	Yes	996	2	m
47	Bohus, Richard	100	117090909	100 FR SCY	23	42.13r	42.13	2019 Summer Nationals (LCM)	2017 PAC 12 Champs men	3/4/2017	Unattached	AZ	Yes	995	2	m
47	Copeland, William	100	51457278	100 FR SCY	24	42.13	42.13	Summer Nationals (LCM)	2010 Winter Nationals	12/2/2010	California Aquatics	PC		995	2	m
47	Townsend, Darian	100	80540887	100 FR SCY	29	42.13	42.13	2017 US Open	2013 Winter Nationals	12/5/2013	Unattached	MR	Yes	995	2	m
50	Carter, Dylan	100	113170600	100 FR SCY	20	42.14	42.14	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	12/3/2016	Unattached	CA	Yes	994	2	m
50	Smith, Kieran	100	149876941	100 FR SCY	19	42.14	42.14	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	FL		994	2	m
52	Kibler, Drew	100	135501427	100 FR SCY	18	42.15	42.15	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	12/1/2018	Unattached	IN		993	2	m
53	Baqlah, Khader	100	128977622	100 FR SCY	19	42.17	42.17	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	FL	Yes	992	2	m
54	Deborde, Bradley	100	84978702	100 FR SCY	22	42.18	42.18	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	FL		992	2	m
54	Quintero, Cristian	100	95709457	100 FR SCY	22	42.18	42.18	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	CA	Yes	992	2	m
56	Condorelli, Santo	100	95709397	100 FR SCY	20	42.20	42.20	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	CA	Yes	991	2	m
57	Borges, Gus	100	140251408	100 FR SCY	19	42.21r	42.21	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Univ. Of Michigan Swim Team	MI	Yes	990	2	m
57	Robison, Scot	100	45475826	100 FR SCY	21	42.21r	42.21	Summer Nationals (LCM)	2010 ACC Champs men	2/27/2010	Unattached	NC		990	2	m
59	Percy, Luke	100	83677089	100 FR SCY	19	42.22	42.22	2017 US Open	2014 SEC Champs	2/18/2014	Unattached	SE	Yes	989	2	m
60	Schooling, Joe	100	116787331	100 FR SCY	21	42.24r	42.24	2019 Summer Nationals (LCM)	2017 Big 12 Champs	2/25/2017	Unattached	ST	Yes	988	2	m
60	Sorenson, Payton	100	139041229	100 FR SCY	25	42.24	42.24	2019 Summer Nationals (LCM)	2019 MPSF Champs	2/23/2019	Unattached	UT		988	2	m
62	Koster, Adam	100	146291506	100 FR SCY	22	42.26	42.26	2019 Summer Nationals (LCM)	Art Adamson Invitational	11/23/2019	Unattached	GU		987	2	m
62	Ortiz, Bruno	100	95705068	100 FR SCY	22	42.26	42.26	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	MI	Yes	987	2	m
62	Wayne, Aaron	100	74578547	100 FR SCY	22	42.26	42.26	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	PC		987	2	m
65	Messerschmidt, Tyler	100	84979891	100 FR SCY	21	42.28	42.28	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	PC		986	2	m
65	Walters, Dave	100	46385135	100 FR SCY	22	42.28	42.28	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	ST		986	2	m
67	Ercegovic, Marin	100	150587342	100 FR SCY	20	42.29r	42.29	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	AZ	Yes	985	2	m
68	Kosic, Andrew	100	94708653	100 FR SCY	21	42.30	42.30	2019 Summer Nationals (LCM)	2015 ACC Champs Men's 	2/28/2015	Unattached	GA		985	2	m
69	Lochte, Ryan	100	84744644	100 FR SCY	29	42.31	42.31	2017 US Open	2014 NC ESSZ SPEEDO Championsh	3/13/2014	SwimMAC Carolina	NC		984	2	m
69	Schoeman, Roland	100	73943662	100 FR SCY	32	42.31	42.31	2017 US Open	2013 AZ SR State SC	2/28/2013	Phoenix Swim Club	AZ	Yes	984	2	m
69	Stubblefield, Seth	100	84978802	100 FR SCY	20	42.31	42.31	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	PC		984	2	m
72	Dolan, Jack	100	150587248	100 FR SCY	19	42.32	42.32	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	AZ		984	2	m
72	Schneider, Josh	100	80540858	100 FR SCY	25	42.32	42.32	2017 US Open	2013 Winter Nationals	12/5/2013	New York Athletic Club	MR		984	2	m
74	Weber-Gale, Garrett	100	54723172	100 FR SCY	25	42.33	42.33	Summer Nationals (LCM)	2011 ST American Short Course 	3/3/2011	Longhorn Aquatics	ST		983	2	m
75	Nolan, David	100	55099558	100 FR SCY	18	42.34	42.34	Summer Nationals (LCM)	2011 MA OB PIAA AAA Boys HS States	3/17/2011	Unattached	MA		983	2	m
75	Powers, Paul	100	127936609	100 FR SCY	22	42.34	42.34	2019 Summer Nationals (LCM)	2018 B1G 10 Champs Men	2/24/2018	Unattached	MI		983	2	m
75	Stewart, Coleman	100	150195310	100 FR SCY	21	42.34r	42.34	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	NC		983	2	m
75	Tavcar, Anze	100	106781695	100 FR SCY	21	42.34	42.34	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	IN	Yes	983	2	m
79	Albiero, Nicolas	100	150195309	100 FR SCY	20	42.36r	42.36	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	KY		981	2	m
80	Carlson, Evan	100	150587240	100 FR SCY	20	42.37	42.37	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	AZ		981	2	m
81	Bams, Laurent	100	117866524	100 FR SCY	21	42.39	42.39	2019 Summer Nationals (LCM)	2017 NCAA DI - Men	3/25/2017	Unattached	SE	Yes	980	2	m
81	Hornikel, Bj	100	84979875	100 FR SCY	21	42.39	42.39	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	US	Yes	980	2	m
83	Darmody, Kyle	100	83676952	100 FR SCY	19	42.40	42.40	2017 US Open	2014 SEC Champs	2/18/2014	Unattached	SE		979	2	m
84	Fleagle, Josh	100	124394162	100 FR SCY	23	42.41	42.41	2019 Summer Nationals (LCM)	2017 Winter Nationals	12/2/2017	Unattached	OH		979	2	m
84	Ortiz, Miguel	100	92068636	100 FR SCY	23	42.41	42.41	2019 Summer Nationals (LCM)	2014 OK Elite Pro-Am	12/21/2014	Unattached	MI	Yes	979	2	m
86	Nikolaev, Mark	100	140251405	100 FR SCY	21	42.43r	42.43	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Grand Canyon University	AZ	Yes	977	2	m
87	Ellis, Matt	100	95709410	100 FR SCY	21	42.44	42.44	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	ST		977	2	m
88	Franzman, Jack	100	150195416	100 FR SCY	20	42.45	42.45	2019 Summer Nationals (LCM)	2020 B1G 10 Champs men	2/29/2020	Unattached	IN		976	2	m
88	Fraser, Brett	100	53898422	100 FR SCY	21	42.45	42.45	Summer Nationals (LCM)	2011 SEC Champs	2/16/2011	Unattached	FL	Yes	976	2	m
88	Sannem, Jake	100	140251366	100 FR SCY	20	42.45	42.45	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	ST		976	2	m
91	Khalafalla, Ali	100	116784624	100 FR SCY	20	42.46	42.46	2019 Summer Nationals (LCM)	2017 B1G 10 Champs men	2/25/2017	Unattached	IN	Yes	976	2	m
92	Disalle, Michael	100	95709505	100 FR SCY	21	42.47r	42.47	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	OH		975	2	m
92	Pisani, Will	100	135020784	100 FR SCY	21	42.47r	42.47	2019 Summer Nationals (LCM)	2018 Georgia Tech Fall Invitat	11/17/2018	Unattached	FL	Yes	975	2	m
94	Ervin, Tony	100	72401640	100 FR SCY	31	42.48	42.48	2017 US Open	2013 WI SSTY  A+ Sponsored by	2/1/2013	California Aquatics	PC		975	2	m
95	DeVine, Abrahm	100	128977605	100 FR SCY	21	42.49r	42.49	2019 Summer Nationals (LCM)	2018 NCAA DI - Men	3/24/2018	Unattached	PC		974	2	m
95	Sesvold, Tyler	100	149876996	100 FR SCY	21	42.49r	42.49	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	SE		974	2	m
97	Connolly, Alec	100	149876720	100 FR SCY	21	42.50	42.50	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	SE		974	2	m
97	Disney-May, James	100	84978704	100 FR SCY	21	42.50	42.50	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	SE	Yes	974	2	m
97	Soedel, Nick	100	80540945	100 FR SCY	20	42.50r	42.50	2017 US Open	2013 Winter Nationals	12/5/2013	Univ Of Utah Aquatic Team	UT		974	2	m
100	Tribuntsov, Ralf	100	106779975	100 FR SCY	21	42.51	42.51	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	CA	Yes	973	2	m
101	Shapira Bar-Or, Nim	100	51455635	100 FR SCY	21	42.52	42.52	Summer Nationals (LCM)	2010 UT Invite	12/2/2010	Unattached	AZ	Yes	972	2	m
102	Bonk, Joe	100	105612077	100 FR SCY	22	42.53	42.53	2019 Summer Nationals (LCM)	2016 ACC Men's Champs TT	2/24/2016	Unattached	NC		972	2	m
102	Murphy, Ryan	100	113223736	100 FR SCY	21	42.53r	42.53	2019 Summer Nationals (LCM)	UGA Fall Invitational 2016	12/4/2016	Unattached	PC		972	2	m
102	Ramirez, Daniel	100	84575124	100 FR SCY	21	42.53	42.53	2017 US Open	2014 OK NAIA National Championships 	3/5/2014	Unattached	OK	Yes	972	2	m
102	Shields, Tom	100	112282927	100 FR SCY	25	42.53r	42.53	2019 Summer Nationals (LCM)	2016 College Challenge	11/13/2016	California Aquatics	PC		972	2	m
102	Williams, Miles	100	150192728	100 FR SCY	22	42.53	42.53	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	NC		972	2	m
107	O'Haimhirgin, Liam	100	150587353	100 FR SCY	21	42.54r	42.54	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	SN		971	2	m
107	Perry, Sam	100	124397633	100 FR SCY	22	42.54	42.54	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	12/2/2017	Unattached	PC	Yes	971	2	m
109	Fratus, Bruno	100	90679715	100 FR SCY	25	42.55	42.55	2019 Summer Nationals (LCM)	2014 Pro Series - Minneapolis	11/22/2014	Unattached	SE	Yes	971	2	m
110	Andrew, Michael	100	129163130	100 FR SCY	18	42.56	42.56	2019 Summer Nationals (LCM)	2018 VA TYR ISCA Junior Champs	3/24/2018	Race Pace Club	MV		970	2	m
110	Farber, Sid	100	124401605	100 FR SCY	19	42.56	42.56	2019 Summer Nationals (LCM)	2017 Tennessee Invitational	12/2/2017	Unattached	OR		970	2	m
110	Koski, Matias	100	106779885	100 FR SCY	21	42.56	42.56	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	US	Yes	970	2	m
113	Barna, Andrej	100	150192580	100 FR SCY	21	42.57	42.57	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	KY	Yes	970	2	m
113	Mitchell, John	100	149876984	100 FR SCY	22	42.57r	42.57	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	KY		970	2	m
115	Dwyer, Conor	100	45229103	100 FR SCY	21	42.59	42.59	Summer Nationals (LCM)	2010 SEC Champs	2/17/2010	Unattached	FL		968	2	m
115	Godsoe, Eugene	100	70125495	100 FR SCY	24	42.59	42.59	2017 US Open	2012 Winter Nationals	11/29/2012	Stanford Swimming	PC		968	2	m
115	Reilman, Joey	100	138931984	100 FR SCY	21	42.59r	42.59	2019 Summer Nationals (LCM)	2019 SEC Champs	2/23/2019	Unattached	SE		968	2	m
118	Kanorr, Daniel	100	91137012	100 FR SCY	23	42.60	42.60	2019 Summer Nationals (LCM)	2014 Winter Nationals	12/6/2014	Counsilman Center Swim Team	IN		968	2	m
119	Mendes, Arthur	100	94362957	100 FR SCY	21	42.62	42.62	2019 Summer Nationals (LCM)	2015 SEC Champs	2/21/2015	Unattached	SE	Yes	967	2	m
119	Toomey, Derek	100	92069039	100 FR SCY	23	42.62	42.62	2019 Summer Nationals (LCM)	2014 OK Elite Pro-Am	12/21/2014	Badger Swim Club	MR		967	2	m
121	Agnel, Yannick	100	79764914	100 FR SCY	21	42.63	42.63	2017 US Open	2013 Pro Series - Minneapolis	11/14/2013	North Baltimore Aquatic Club	MD	Yes	966	2	m
121	Burnett, Simon	100	53218465	100 FR SCY	27	42.63	42.63	Summer Nationals (LCM)	2010 MN Grand Prix	11/12/2010	Tucson Ford Dealers Aquatics	AZ	Yes	966	2	m
121	Lobintsev, Nikita	100	70125539	100 FR SCY	24	42.63	42.63	2017 US Open	2012 Winter Nationals	11/29/2012	Trojan Swim Club	CA	Yes	966	2	m
121	Smith, Giles	100	70125605	100 FR SCY	21	42.63	42.63	2017 US Open	2012 Winter Nationals	11/29/2012	University Of Arizona	AZ		966	2	m
121	Tandy, Bradley	100	84332888	100 FR SCY	22	42.63r	42.63	2017 US Open	2014 PAC 12 Champs men	3/8/2014	Unattached	AZ	Yes	966	2	m
126	Bybee, Cody	100	150582446	100 FR SCY	20	42.64	42.64	2019 Summer Nationals (LCM)	2020 PAC-12 Champs  men	3/7/2020	Unattached	AZ		966	2	m
126	Kearsey, Will	100	149888160	100 FR SCY	22	42.64	42.64	2019 Summer Nationals (LCM)	2020 American Ath. Champs	2/22/2020	Unattached	CT		966	2	m
126	Manoff, Blake	100	150590597	100 FR SCY	19	42.64	42.64	2019 Summer Nationals (LCM)	2020 Last Chance Qualifier-Men	3/8/2020	Unattached	VA		966	2	m
126	Nielsen, Anders Lie	100	106779924	100 FR SCY	24	42.64	42.64	2019 Summer Nationals (LCM)	2016 NCAA DI - Men	3/26/2016	Unattached	MI	Yes	966	2	m
130	Nichols, Jeremy	100	116785488	100 FR SCY	19	42.65	42.65	2019 Summer Nationals (LCM)	2017 Big 12 Champs	2/25/2017	Unattached	ST		965	2	m
131	Clifton, Cannon	100	95704731	100 FR SCY	20	42.66	42.66	2019 Summer Nationals (LCM)	2015 NCAA DI - Men	3/28/2015	Unattached	WI		965	2	m
131	Theall, Mark	100	149876954	100 FR SCY	21	42.66	42.66	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	GU		965	2	m
131	Weir, Caleb	100	80536508	100 FR SCY	22	42.66	42.66	2017 US Open	2013 UT Invite	12/5/2013	Unattached	GA		965	2	m
134	Sancov, Alexei	100	124641909	100 FR SCY	18	42.68	42.68	2019 Summer Nationals (LCM)	2017 PN AP 69th Annual Husky Invite	12/3/2017	Terrapins Swim Team	PC	Yes	963	2	m
134	Varjasi, Peter	100	150195291	100 FR SCY	20	42.68	42.68	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	FL	Yes	963	2	m
136	Izzo, Giovanni	100	127928243	100 FR SCY	20	42.69	42.69	2019 Summer Nationals (LCM)	2018 ACC Champs men	2/24/2018	Unattached	NC	Yes	963	2	m
136	Krug, Karl	100	80535336	100 FR SCY	24	42.69	42.69	2017 US Open	2013 Winter Nationals	12/5/2013	SwimAtlanta	GA	Yes	963	2	m
136	Messenger, Jack	100	150195245	100 FR SCY	20	42.69	42.69	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	NC		963	2	m
139	Schnur, Jason	100	64364977	100 FR SCY	21	42.70	42.70	2019 Winter US Open (LCM)	2012 NCAA DI - Men	3/22/2012	Unattached	OH		962	2	m
140	Baker, Ryan	100	150195178	100 FR SCY	22	42.72	42.72	2019 Summer Nationals (LCM)	2020 ACC Champs men	2/29/2020	Unattached	PV		961	2	m
140	Cebertowicz, Steven	100	64364491	100 FR SCY	22	42.72	42.72	2019 Winter US Open (LCM)	2012 NCAA DI - Men	3/22/2012	Unattached	NC		961	2	m
140	Lileikis, ‘aukai	100	128918350	100 FR SCY	20	42.72	42.72	2019 Summer Nationals (LCM)	2018 Sectionals - Federal Way	3/15/2018	Iolani Swim Club	HI		961	2	m
143	Dalton, John	100	73371807	100 FR SCY	22	42.74	42.74	2017 US Open	2013 SEC Champs	2/19/2013	Unattached	GU		960	2	m
144	Casas, Shaine	100	149876994	100 FR SCY	20	42.75r	42.75	2019 Summer Nationals (LCM)	2020 SEC Champs	2/22/2020	Unattached	GU		959	2	m
144	Josa, Matthew	100	84593739	100 FR SCY	18	42.75r	42.75	2017 US Open	2014 NCAA DII 	3/15/2014	Unattached	NC		959	2	m
144	Sadauskas, Mindaugas	100	114257700	100 FR SCY	26	42.75	42.75	2019 Summer Nationals (LCM)	2016 NT Pro-Am Classic	12/18/2016	Dallas Mustangs	NT	Yes	959	2	m
147	Main, Bayley	100	140251323	100 FR SCY	22	42.76	42.76	2019 Summer Nationals (LCM)	2019 NCAA DI - Men	3/30/2019	Unattached	FL	Yes	959	2	m
148	Gimondi, Fabio	100	84978719	100 FR SCY	23	42.77	42.77	2017 US Open	2014 NCAA DI - Men	3/27/2014	Unattached	PC	Yes	958	2	m
148	Iga, Jorge Andres	100	124384880	100 FR SCY	20	42.77	42.77	2019 Summer Nationals (LCM)	Texas Hall of Fame Swimming In	12/2/2017	Unattached	AZ	Yes	958	2	m
148	McGinnis, Matt	100	81533239	100 FR SCY	28	42.77	42.77	2017 US Open	2013 NC YOTA-TYR Capital Class	12/6/2013	YMCA of the Triangle Area Swim Team	NC		958	2	m
148	Williams, David	100	94708790	100 FR SCY	21	42.77	42.77	2019 Summer Nationals (LCM)	2015 ACC Champs Men's 	2/28/2015	Unattached	NC		958	2	m
152	Daniels, Josh	100	46384895	100 FR SCY	21	42.78	42.78	Summer Nationals (LCM)	2010 NCAA D1 - Men	3/26/2010	Unattached	PC		958	2	m
152	Lamparella, Jake	100	139318207	100 FR SCY	21	42.78r	42.78	2019 Summer Nationals (LCM)	2019 ACC Men's Champs	3/2/2019	Unattached	VA		958	2	m
152	Murray, Paul	100	70155825	100 FR SCY	21	42.78	42.78	2017 US Open	2012 Georgia Tech Fall Invitat	11/30/2012	Unattached	FL		958	2	m
152	Plaschka, Justin	100	117082095	100 FR SCY	20	42.78	42.78	2019 Summer Nationals (LCM)	2017 ACC Champs men	3/2/2017	Unattached	IN	Yes	958	2	m
152	Richmond, Renny	100	106031947	100 FR SCY	21	42.78	42.78	2019 Summer Nationals (LCM)	2016 PAC12 Champs Men	3/5/2016	Unattached	AZ		958	2	m
157	Blondell, Caryle	100	74185859	100 FR SCY	21	42.79	42.79	2017 US Open	Last Chance Qualifier-Men	3/10/2013	Unattached	KY	Yes	957	2	m
158	Colupaev, Dimitri	100	74577930	100 FR SCY	23	42.80	42.80	2017 US Open	2013 NCAA DI - Men 	3/28/2013	Unattached	CA	Yes	957	2	m
159	Conger, Jack	100	72635452	100 FR SCY	18	42.81r	42.81	2017 US Open	2013 PV OB Metro (Washington DC) HS Champs	2/8/2013	Unattached	PV		956	2	m
159	Sukhorukov, Alexander	100	79765040	100 FR SCY	25	42.81	42.81	2017 US Open	2013 Pro Series - Minneapolis	11/14/2013	Trojan Swim Club	CA	Yes	956	2	m
